x,y,z
72,44,0.0171862281859
72,45,2.01181268692
72,46,2.37514448166
72,47,2.63171482086
72,48,3.40737199783
72,49,4.52362823486
72,50,5.39205169678
72,51,13.5586862564
72,52,29.0484313965
72,53,44.3909339905
72,54,56.9781837463
72,55,47.2101364136
72,56,39.7099914551
72,57,73.5316390991
72,58,89.482383728
72,59,64.8387527466
72,60,32.3150520325
72,61,15.6806592941
72,62,11.3176622391
72,63,8.18469333649
72,64,3.54884982109
72,65,3.51292347908
72,66,4.3605389595
72,67,4.21361589432
72,68,4.68507099152
72,69,5.09088659286
72,70,6.98986673355
72,71,14.4342184067
72,72,27.204410553
72,73,56.5620269775
72,74,72.3485870361
72,75,52.6280212402
72,76,24.3391036987
72,77,14.3925027847
72,78,9.51940631866
72,79,8.88997077942
72,80,7.95547103882
72,81,8.53607654572
72,82,11.8930463791
72,83,11.8897619247
72,84,21.3286476135
72,85,39.6783485413
72,86,59.0616035461
72,87,101.75377655
72,88,75.2356033325
72,89,31.5314102173
72,90,17.9816322327
72,91,9.38108062744
72,92,10.4848518372
72,93,6.34861850739
72,94,6.95691776276
72,95,13.9499673843
73,0,-10.2119092941
73,1,-11.2963171005
73,2,-11.8987894058
73,3,-17.3250293732
73,4,-18.6142272949
73,5,-20.421918869
73,6,-22.3138389587
73,7,-23.215669632
73,8,-24.6609992981
73,9,-25.2504463196
73,10,-26.1682720184
73,11,-26.4242763519
73,12,-25.6947193146
73,13,-24.9529762268
73,14,-24.8499832153
73,15,-25.2737426758
73,16,-25.0493564606
73,17,-23.8650836945
73,18,-22.2198734283
73,19,-21.831533432
73,20,-17.9843044281
73,21,-13.0849514008
73,22,-8.3522644043
73,23,-4.937271595
73,24,-0.638766229153
73,25,0
73,26,3.02193784714
73,27,3.0670568943
73,28,2.49240899086
73,29,2.44730138779
73,30,2.52367043495
73,31,2.74671316147
73,32,3.28368186951
73,33,5.35312986374
73,34,11.2442474365
73,35,23.7280979156
73,36,20.9088363647
73,37,17.6132984161
73,38,9.20894145966
73,39,6.26170825958
73,40,5.85296201706
73,41,4.07576417923
73,42,2.80795407295
73,43,2.86282134056
73,44,3.06979298592
73,45,1.6924725771
73,46,1.28811979294
73,47,2.20425081253
73,48,3.63010334969
73,49,3.96952962875
73,50,4.53043699265
73,51,9.69163608551
73,52,21.0462760925
73,53,41.5576095581
73,54,58.3917579651
73,55,34.8217506409
73,56,18.3073348999
73,57,35.8268165588
73,58,44.5760688782
73,59,53.8419570923
73,60,43.4086456299
73,61,8.07830619812
73,62,6.94862747192
73,63,4.09948253632
73,64,3.41383218765
73,65,3.33525633812
73,66,3.47231721878
73,67,4.29474067688
73,68,4.30046892166
73,69,6.99212551117
73,70,5.40652656555
73,71,11.1800832748
73,72,24.7166633606
73,73,62.5261077881
73,74,61.3412208557
73,75,47.0171813965
73,76,26.4696674347
73,77,16.9413890839
73,78,10.3039569855
73,79,6.81330728531
73,80,6.69622087479
73,81,7.03093338013
73,82,8.19703483582
73,83,10.4772510529
73,84,18.6396694183
73,85,38.9756660461
73,86,84.5504226685
73,87,111.966751099
73,88,99.182975769
73,89,36.188709259
73,90,20.2040653229
73,91,7.87929773331
73,92,4.92193508148
73,93,9.34261035919
73,94,6.04556083679
73,95,4.80504322052
74,0,-9.59382724762
74,1,-9.97776603699
74,2,-10.5171079636
74,3,-15.411895752
74,4,-17.0434341431
74,5,-19.351568222
74,6,-21.3654937744
74,7,-22.6361713409
74,8,-23.973197937
74,9,-25.6106300354
74,10,-26.6254444122
74,11,-27.1449680328
74,12,-26.2714996338
74,13,-24.8515434265
74,14,-25.1663761139
74,15,-25.4226894379
74,16,-25.6515445709
74,17,-25.3813591003
74,18,-22.844745636
74,19,-22.6260280609
74,20,-21.7020149231
74,21,-18.8896427155
74,22,-15.6930217743
74,23,-12.0813074112
74,24,-6.87117242813
74,25,-0.76557213068
74,26,0.0569580830634
74,27,0.00574327679351
74,28,0
74,29,2.54873275757
74,30,2.50844502449
74,31,2.62958645821
74,32,3.19316864014
74,33,5.69405555725
74,34,13.5229024887
74,35,27.0647239685
74,36,28.2404212952
74,37,17.3869495392
74,38,13.3416891098
74,39,10.2146024704
74,40,6.66610956192
74,41,5.24915790558
74,42,3.36792063713
74,43,2.86528658867
74,44,0.511799812317
74,45,2.32605838776
74,46,2.2466506958
74,47,2.93350291252
74,48,3.08911371231
74,49,4.20449352264
74,50,4.16847610474
74,51,4.67847776413
74,52,20.4897422791
74,53,29.4586772919
74,54,39.8233757019
74,55,32.2030105591
74,56,15.4247636795
74,57,14.5812358856
74,58,15.6551094055
74,59,18.4080505371
74,60,20.8720703125
74,61,9.00037956238
74,62,4.00857973099
74,63,0.0352941974998
74,64,2.72704648972
74,65,2.67448425293
74,66,3.4649579525
74,67,4.01266908646
74,68,4.46152496338
74,69,5.00449132919
74,70,7.15739822388
74,71,10.3334932327
74,72,16.9661808014
74,73,30.8977108002
74,74,36.9033813477
74,75,38.7870407104
74,76,32.465385437
74,77,16.8027381897
74,78,11.1613712311
74,79,6.2717218399
74,80,5.23551559448
74,81,5.6062707901
74,82,6.27058649063
74,83,7.45255088806
74,84,15.9564142227
74,85,28.1556529999
74,86,37.7547721863
74,87,90.0140609741
74,88,123.999954224
74,89,57.7944793701
74,90,19.5420341492
74,91,9.37658500671
74,92,5.5967130661
74,93,0.551996290684
74,94,0.32719296217
74,95,1.90431571007
75,0,-8.991938591
75,1,-9.3977689743
75,2,-9.92228031158
75,3,-10.8379077911
75,4,-11.3794250488
75,5,-17.7274303436
75,6,-19.0059738159
75,7,-22.9259967804
75,8,-23.2533931732
75,9,-25.2677326202
75,10,-24.6847476959
75,11,-25.0444869995
75,12,-25.1557025909
75,13,-25.2241821289
75,14,-25.5123386383
75,15,-25.428565979
75,16,-25.8540287018
75,17,-25.7173099518
75,18,-23.671754837
75,19,-22.9460678101
75,20,-22.5077228546
75,21,-21.7809391022
75,22,-21.1855583191
75,23,-17.2056617737
75,24,-11.0410070419
75,25,-5.23367929459
75,26,-1.10358095169
75,27,-0.128544032574
75,28,0
75,29,0.0503228232265
75,30,2.16294622421
75,31,2.23378062248
75,32,2.51957678795
75,33,6.08998346329
75,34,8.70547008514
75,35,22.2656726837
75,36,9.45068454742
75,37,4.91094398499
75,38,8.49177742004
75,39,7.17939043045
75,40,5.49412155151
75,41,3.68748092651
75,42,3.95169091225
75,43,1.75789546967
75,44,2.30671787262
75,45,2.45076608658
75,46,2.67774891853
75,47,2.96763539314
75,48,3.97551393509
75,49,5.7241601944
75,50,4.19904327393
75,51,6.39964342117
75,52,11.5010814667
75,53,12.7920160294
75,54,14.2526931763
75,55,13.1761598587
75,56,11.9213695526
75,57,7.11872148514
75,58,7.03006267548
75,59,9.87076568604
75,60,12.314868927
75,61,6.46705436707
75,62,3.88523507118
75,63,2.82224154472
75,64,1.17549435082e-38
75,65,3.01057815552
75,66,3.81093382835
75,67,4.64105224609
75,68,4.99146366119
75,69,5.7622628212
75,70,7.14205646515
75,71,11.3386497498
75,72,15.4593935013
75,73,20.7818489075
75,74,24.4468536377
75,75,27.1449947357
75,76,21.6802043915
75,77,16.1205844879
75,78,7.08617973328
75,79,5.58265638351
75,80,4.77850198746
75,81,4.75546121597
75,82,5.1867685318
75,83,7.148229599
75,84,11.4306163788
75,85,18.3121051788
75,86,38.390914917
75,87,65.7818756104
75,88,122.615509033
75,89,84.4273300171
75,90,37.1351623535
75,91,9.8752040863
75,92,0.546580433846
75,93,1.17549435082e-38
75,94,1.17549435082e-38
75,95,1.17549435082e-38
76,0,-8.68400001526
76,1,-9.04110050201
76,2,-9.50811672211
76,3,-10.4419994354
76,4,-11.0246763229
76,5,-11.6177978516
76,6,-19.184217453
76,7,-21.731584549
76,8,-23.3367366791
76,9,-24.842048645
76,10,-25.1288547516
76,11,-25.431350708
76,12,-25.3527145386
76,13,-25.5419998169
76,14,-25.4664878845
76,15,-25.3789539337
76,16,-25.8579978943
76,17,-25.6867618561
76,18,-25.71352005
76,19,-24.1547279358
76,20,-23.7546634674
76,21,-23.538608551
76,22,-23.5100746155
76,23,-21.6886482239
76,24,-17.7073554993
76,25,-12.6376571655
76,26,-7.22390317917
76,27,-1.8333761692
76,28,0
76,29,0.00239815376699
76,30,0.0188472494483
76,31,1.11955833435
76,32,2.71278810501
76,33,3.75260710716
76,34,5.53387260437
76,35,2.91182541847
76,36,4.11597633362
76,37,3.14354991913
76,38,3.45548439026
76,39,4.21284484863
76,40,3.92452812195
76,41,2.7883245945
76,42,0.0919376462698
76,43,2.26868605614
76,44,1.9443423748
76,45,2.47350978851
76,46,2.6759853363
76,47,2.61267447472
76,48,3.25849556923
76,49,3.94011759758
76,50,4.45043230057
76,51,4.84128427505
76,52,7.78223323822
76,53,14.7578554153
76,54,15.9491796494
76,55,16.9525871277
76,56,11.541103363
76,57,6.51412677765
76,58,5.47899580002
76,59,6.83417797089
76,60,8.78411388397
76,61,5.73008203506
76,62,3.4588508606
76,63,2.93243551254
76,64,1.17549435082e-38
76,65,2.70717120171
76,66,3.22731208801
76,67,4.4998087883
76,68,4.14774513245
76,69,4.75494480133
76,70,8.08640003204
76,71,11.5212535858
76,72,17.2410049438
76,73,24.1301708221
76,74,29.9085178375
76,75,29.6458797455
76,76,21.5702190399
76,77,14.8273906708
76,78,7.8243522644
76,79,4.81017112732
76,80,4.54723358154
76,81,4.36233234406
76,82,4.36240339279
76,83,6.57435321808
76,84,9.2393913269
76,85,8.22441196442
76,86,15.2637910843
76,87,38.4501266479
76,88,47.2666130066
76,89,97.0196380615
76,90,40.239364624
76,91,14.0217161179
76,92,0.298144459724
76,93,-0.00422416068614
76,94,0.82504850626
76,95,0.457424372435
77,0,-8.39999961853
77,1,-8.74771499634
77,2,-9.22231578827
77,3,-10.1999988556
77,4,-10.7388000488
77,5,-11.5903358459
77,6,-14.5912809372
77,7,-20.2474269867
77,8,-21.9908714294
77,9,-23.9063816071
77,10,-25.3177680969
77,11,-25.9296131134
77,12,-26.0479354858
77,13,-25.7297763824
77,14,-25.7973041534
77,15,-25.7127037048
77,16,-25.6544113159
77,17,-25.9261245728
77,18,-25.7812576294
77,19,-24.5364589691
77,20,-24.3490447998
77,21,-24.2480659485
77,22,-23.8809623718
77,23,-23.8495674133
77,24,-22.7260398865
77,25,-19.3883037567
77,26,-14.6308708191
77,27,-8.98717784882
77,28,-4.10142564774
77,29,-1.55148601532
77,30,0.0260373651981
77,31,0
77,32,0.0901264175773
77,33,2.9143538475
77,34,2.67016816139
77,35,2.71558713913
77,36,2.50674581528
77,37,2.72168016434
77,38,2.39013576508
77,39,3.62318372726
77,40,2.58490514755
77,41,2.46771335602
77,42,0.406198143959
77,43,2.31190180779
77,44,2.08387851715
77,45,3.67403793335
77,46,2.021900177
77,47,2.56321978569
77,48,2.59380626678
77,49,0
77,50,2.0653617382
77,51,3.57910871506
77,52,4.16213655472
77,53,6.81008434296
77,54,10.1931753159
77,55,12.6961011887
77,56,12.2019996643
77,57,9.32629585266
77,58,6.56700611115
77,59,5.9265127182
77,60,5.78063774109
77,61,5.37106609344
77,62,4.39076423645
77,63,2.68817162514
77,64,1.17549435082e-38
77,65,3.30973696709
77,66,3.09904551506
77,67,3.82778406143
77,68,4.40277671814
77,69,5.67200899124
77,70,15.1464090347
77,71,23.0444278717
77,72,33.54662323
77,73,32.2115020752
77,74,41.3057289124
77,75,33.9123573303
77,76,24.0769386292
77,77,15.6136226654
77,78,9.73075294495
77,79,4.30231761932
77,80,2.99769449234
77,81,3.82667040825
77,82,3.71995782852
77,83,9.02355003357
77,84,16.1128482819
77,85,5.76175355911
77,86,4.21884775162
77,87,8.28981971741
77,88,12.5733613968
77,89,32.8280105591
77,90,22.504655838
77,91,11.9007453918
77,92,9.76864719391
77,93,-0.00348420115188
77,94,0.263528883457
77,95,-0.000616539560724
78,0,-8.16152858734
78,1,-8.46238994598
78,2,-9.12544059753
78,3,-9.97694301605
78,4,-10.7438545227
78,5,-11.5864543915
78,6,-12.4834909439
78,7,-14.1565446854
78,8,-20.8022994995
78,9,-22.7827510834
78,10,-24.6625785828
78,11,-25.7327270508
78,12,-26.5615081787
78,13,-26.5
78,14,-26.3589324951
78,15,-26.278547287
78,16,-26.4230575562
78,17,-26.2617549896
78,18,-25.1168441772
78,19,-25.0004711151
78,20,-24.9889373779
78,21,-25.0712375641
78,22,-24.8386554718
78,23,-24.6422691345
78,24,-24.1777458191
78,25,-23.3038578033
78,26,-21.0364456177
78,27,-16.2574195862
78,28,-13.5943470001
78,29,-8.91212177277
78,30,-3.96287989616
78,31,-1.22905218601
78,32,-1.33026075363
78,33,-1.62043440342
78,34,-1.06858050823
78,35,2.72847723961
78,36,0.0261973850429
78,37,0.033022005111
78,38,0.0333597809076
78,39,0.0939833447337
78,40,0.493444561958
78,41,0.0962079390883
78,42,0.137738093734
78,43,3.1719520092
78,44,1.17549435082e-38
78,45,1.17549435082e-38
78,46,0.231210142374
78,47,3.09970784187
78,48,3.18969655037
78,49,3.65702962875
78,50,3.28300833702
78,51,1.17549435082e-38
78,52,2.13817071915
78,53,3.57913255692
78,54,4.31769990921
78,55,5.36363744736
78,56,11.5261087418
78,57,9.55162620544
78,58,6.7467417717
78,59,5.37266921997
78,60,5.01154994965
78,61,4.73502349854
78,62,3.97449636459
78,63,3.25823163986
78,64,1.17549435082e-38
78,65,3.24965524673
78,66,3.51215744019
78,67,5.01913928986
78,68,4.76611042023
78,69,5.35844278336
78,70,12.4637002945
78,71,31.14727211
78,72,57.7007980347
78,73,55.8347625732
78,74,62.121055603
78,75,45.60729599
78,76,26.185218811
78,77,16.9986896515
78,78,9.42689228058
78,79,5.15177154541
78,80,3.7698495388
78,81,1.15109229088
78,82,3.17309617996
78,83,7.07383823395
78,84,11.8257026672
78,85,7.18318080902
78,86,4.36853027344
78,87,3.9903614521
78,88,8.06234550476
78,89,7.61581468582
78,90,13.6660461426
78,91,5.99474859238
78,92,1.17549435082e-38
78,93,1.17549435082e-38
78,94,0.169724285603
78,95,-0.610094606876
79,0,-7.94134807587
79,1,-8.11408901215
79,2,-7.86130952835
79,3,-8.58960723877
79,4,-9.42739772797
79,5,-9.72904586792
79,6,-11.3637313843
79,7,-12.9225578308
79,8,-17.7046546936
79,9,-20.8800048828
79,10,-22.2995948792
79,11,-25.1011981964
79,12,-27.1074237823
79,13,-27.4184646606
79,14,-26.8630428314
79,15,-26.7626972198
79,16,-26.5910797119
79,17,-26.3069553375
79,18,-25.2700309753
79,19,-24.8945236206
79,20,-24.8726119995
79,21,-24.8726119995
79,22,-24.7148590088
79,23,-24.3673324585
79,24,-24.3212203979
79,25,-24.1549072266
79,26,-23.1443538666
79,27,-21.7650985718
79,28,-19.8007698059
79,29,-15.748503685
79,30,-13.4884166718
79,31,-10.1938753128
79,32,-8.29114532471
79,33,-5.81942987442
79,34,-2.99204015732
79,35,-0.768007576466
79,36,-0.0545086935163
79,37,-0.0600530616939
79,38,-0.022348113358
79,39,-1.06126391888
79,40,-1.34066903591
79,41,-0.900147438049
79,42,-0.0904613211751
79,43,1.17549435082e-38
79,44,1.17549435082e-38
79,45,1.17549435082e-38
79,46,1.17549435082e-38
79,47,1.17549435082e-38
79,48,1.17549435082e-38
79,49,-0.000977704417892
79,50,1.17549435082e-38
79,51,1.17549435082e-38
79,52,1.17549435082e-38
79,53,3.35420823097
79,54,3.60533237457
79,55,3.99119019508
79,56,4.20343494415
79,57,6.82135295868
79,58,5.74438524246
79,59,4.34715986252
79,60,4.49493169785
79,61,4.55397987366
79,62,3.83109664917
79,63,2.91871070862
79,64,1.17549435082e-38
79,65,3.32769060135
79,66,3.9081799984
79,67,5.61137866974
79,68,5.84942722321
79,69,4.73251914978
79,70,17.8635597229
79,71,35.2512016296
79,72,55.6267929077
79,73,81.2434082031
79,74,75.9159240723
79,75,64.2714614868
79,76,41.8127174377
79,77,18.1699485779
79,78,11.2396087646
79,79,6.70891904831
79,80,3.87648487091
79,81,4.81616973877
79,82,2.07535743713
79,83,5.94880867004
79,84,4.9617934227
79,85,5.05744171143
79,86,4.15890789032
79,87,3.09604740143
79,88,3.60172629356
79,89,5.27512264252
79,90,4.86678123474
79,91,4.0816988945
79,92,2.62184429169
79,93,0.0640332922339
79,94,-0.0785117074847
79,95,-0.716760993004
80,0,-6.93679618835
80,1,-6.10862636566
80,2,-4.64422035217
80,3,-4.60645723343
80,4,-5.04109859467
80,5,-5.25380897522
80,6,-7.65766239166
80,7,-9.18764019012
80,8,-13.018204689
80,9,-20.2599773407
80,10,-20.5119781494
80,11,-23.0370826721
80,12,-26.7494125366
80,13,-28.596326828
80,14,-27.943939209
80,15,-27.1239681244
80,16,-27.0678901672
80,17,-27
80,18,-26.3972702026
80,19,-25.3474578857
80,20,-24.9060611725
80,21,-24.9944095612
80,22,-24.5224285126
80,23,-24.2370452881
80,24,-24.2999992371
80,25,-24.2098064423
80,26,-23.2872047424
80,27,-22.2557792664
80,28,-21.5083560944
80,29,-20.6568527222
80,30,-18.779001236
80,31,-17.7877502441
80,32,-14.8899059296
80,33,-10.6761484146
80,34,-8.934425354
80,35,-6.82019090652
80,36,-5.835750103
80,37,-5.68353462219
80,38,-5.60248422623
80,39,-7.06768083572
80,40,-10.1133832932
80,41,-7.83082580566
80,42,-3.8394908905
80,43,1.17549435082e-38
80,44,1.17549435082e-38
80,45,1.17549435082e-38
80,46,-0.493070870638
80,47,-1.12963664532
80,48,-1.69732153416
80,49,-1.0506477356
80,50,-0.171099588275
80,51,1.17549435082e-38
80,52,1.17549435082e-38
80,53,1.17549435082e-38
80,54,4.30628252029
80,55,3.55605792999
80,56,3.68967866898
80,57,5.92264604568
80,58,4.09866476059
80,59,0.00096036848845
80,60,4.306828022
80,61,5.1535654068
80,62,4.21484470367
80,63,3.58952116966
80,64,2.84106230736
80,65,3.01483273506
80,66,4.55085420609
80,67,4.65179538727
80,68,5.06985664368
80,69,6.21535825729
80,70,9.30035114288
80,71,21.6785621643
80,72,39.1192474365
80,73,63.3153686523
80,74,80.2275390625
80,75,71.8045272827
80,76,41.5336494446
80,77,19.7200202942
80,78,9.53572845459
80,79,6.18867397308
80,80,4.88822889328
80,81,4.27709722519
80,82,3.44518399239
80,83,1.84189915657
80,84,0.292909830809
80,85,5.57892608643
80,86,4.85502004623
80,87,3.81934022903
80,88,2.24409890175
80,89,2.73945498466
80,90,3.52302217484
80,91,3.05039072037
80,92,3.20507264137
80,93,0.152515813708
80,94,-0.151018485427
80,95,-0.751868903637
81,0,-4.26201534271
81,1,-3.33258223534
81,2,-1.78340196609
81,3,-0.712322473526
81,4,-0.610673487186
81,5,-0.393658965826
81,6,-1.3066740036
81,7,-2.39058351517
81,8,-4.2709145546
81,9,-5.51506853104
81,10,-9.95148563385
81,11,-19.0698947906
81,12,-24.3020362854
81,13,-30.0300140381
81,14,-29.1004238129
81,15,-28.2433261871
81,16,-27.4706077576
81,17,-27.2196712494
81,18,-27.0753231049
81,19,-25.571439743
81,20,-25.1363620758
81,21,-24.9741210938
81,22,-24.3853473663
81,23,-24.2072715759
81,24,-24.2999992371
81,25,-23.9245185852
81,26,-22.4964885712
81,27,-21.8517551422
81,28,-21.8258876801
81,29,-21.1859817505
81,30,-21.3263111115
81,31,-21.4117603302
81,32,-19.8400669098
81,33,-16.4232788086
81,34,-14.288599968
81,35,-13.4312038422
81,36,-12.6157140732
81,37,-12.2922792435
81,38,-12.2157812119
81,39,-12.1216363907
81,40,-14.2482595444
81,41,-10.3690567017
81,42,-4.80882644653
81,43,-0.945217907429
81,44,-0.0423503965139
81,45,-0.0413913019001
81,46,-1.41806519032
81,47,-5.63187217712
81,48,-6.75231742859
81,49,-5.29578590393
81,50,-1.81299471855
81,51,-0.0342995710671
81,52,1.17549435082e-38
81,53,1.17549435082e-38
81,54,1.17549435082e-38
81,55,1.17549435082e-38
81,56,1.17549435082e-38
81,57,1.17549435082e-38
81,58,3.38791394234
81,59,1.17549435082e-38
81,60,3.49962544441
81,61,3.77168178558
81,62,3.27262616158
81,63,3.6084048748
81,64,2.89693760872
81,65,3.21786212921
81,66,7.67702960968
81,67,4.98104429245
81,68,5.46453809738
81,69,5.68660640717
81,70,5.45045280457
81,71,22.8638687134
81,72,41.0248336792
81,73,52.6610870361
81,74,52.8913002014
81,75,71.4352798462
81,76,59.2094802856
81,77,25.6903076172
81,78,10.4157857895
81,79,6.11901521683
81,80,5.00459098816
81,81,5.40994644165
81,82,3.36257410049
81,83,1.17549435082e-38
81,84,1.17549435082e-38
81,85,1.22205841541
81,86,5.34118175507
81,87,4.16687011719
81,88,3.21463608742
81,89,3.32436418533
81,90,3.29260420799
81,91,3.13397097588
81,92,3.36614704132
81,93,0.236175835133
81,94,-0.181996181607
81,95,-0.758510768414
82,0,-2.43045186996
82,1,-0.494751274586
82,2,-0.00272910599597
82,3,0
82,4,0
82,5,0
82,6,0
82,7,-0.479535967112
82,8,-1.41587138176
82,9,-2.61948490143
82,10,-3.89392495155
82,11,-5.16956377029
82,12,-8.08244800568
82,13,-24.5524425507
82,14,-29.0942306519
82,15,-29.5339202881
82,16,-27.9688091278
82,17,-27.616437912
82,18,-27.3671760559
82,19,-25.5701198578
82,20,-25.273973465
82,21,-25.2135658264
82,22,-24.3912029266
82,23,-23.9339447021
82,24,-24.0115375519
82,25,-23.4444198608
82,26,-21.998916626
82,27,-21.6552391052
82,28,-21.0918521881
82,29,-20.8352279663
82,30,-20.6514511108
82,31,-20.4343414307
82,32,-19.5795860291
82,33,-19.2442016602
82,34,-19.3530197144
82,35,-18.5369682312
82,36,-17.7434310913
82,37,-17.6025161743
82,38,-17.4408454895
82,39,-17.0071182251
82,40,-15.885011673
82,41,-12.9530878067
82,42,-9.13474559784
82,43,-5.73733568192
82,44,-4.57239723206
82,45,-4.49571561813
82,46,-4.93962049484
82,47,-7.42377567291
82,48,-10.7001266479
82,49,-8.6639957428
82,50,-5.52161741257
82,51,-3.36198711395
82,52,-0.277900487185
82,53,-0.0426967777312
82,54,-1.42811572552
82,55,-1.43421113491
82,56,-1.30698299408
82,57,-1.11533379555
82,58,-0.254128724337
82,59,1.17549435082e-38
82,60,1.17549435082e-38
82,61,3.32103180885
82,62,3.11681294441
82,63,1.17549435082e-38
82,64,1.17549435082e-38
82,65,2.55044007301
82,66,6.89670324326
82,67,7.81615495682
82,68,4.65317106247
82,69,5.33472299576
82,70,5.79264116287
82,71,14.4556303024
82,72,24.2432899475
82,73,42.9857902527
82,74,29.5299167633
82,75,57.0166168213
82,76,69.3026123047
82,77,38.8556671143
82,78,12.7636871338
82,79,5.21443605423
82,80,4.88347244263
82,81,3.06583929062
82,82,0.120963923633
82,83,1.17549435082e-38
82,84,1.17549435082e-38
82,85,1.17549435082e-38
82,86,5.29337644577
82,87,5.92337703705
82,88,5.43503570557
82,89,4.11733722687
82,90,0.0319800339639
82,91,1.17549435082e-38
82,92,4.25436019897
82,93,0.123852930963
82,94,-0.20736078918
82,95,-0.803758203983
83,0,-0.643842935562
83,1,0
83,2,0
83,3,1.31598246098
83,4,4.63362693787
83,5,4.85481214523
83,6,1.78041434288
83,7,0
83,8,-0.014711602591
83,9,-0.275110185146
83,10,-1.25087678432
83,11,-1.74276351929
83,12,-2.83362340927
83,13,-4.31518745422
83,14,-13.7314243317
83,15,-19.6063098907
83,16,-19.3282604218
83,17,-23.7834568024
83,18,-23.8475189209
83,19,-23.4349060059
83,20,-24.0956363678
83,21,-25.2051773071
83,22,-24.9934959412
83,23,-24.6870250702
83,24,-23.9069805145
83,25,-22.5967884064
83,26,-21.8109645844
83,27,-21.1181278229
83,28,-20.8075313568
83,29,-19.6731739044
83,30,-19.5232715607
83,31,-19.3147926331
83,32,-19.0161151886
83,33,-19.1617889404
83,34,-18.6826896667
83,35,-18.3895378113
83,36,-18.3437423706
83,37,-17.9963703156
83,38,-18.0043106079
83,39,-17.5820846558
83,40,-17.0575904846
83,41,-15.7819871902
83,42,-13.9413471222
83,43,-11.6379451752
83,44,-10.7446956635
83,45,-9.79681968689
83,46,-9.6481962204
83,47,-11.2308855057
83,48,-12.6007223129
83,49,-11.7576189041
83,50,-8.97892951965
83,51,-4.73312616348
83,52,-1.72722804546
83,53,-1.57752883434
83,54,-3.80515193939
83,55,-5.67529773712
83,56,-5.80135202408
83,57,-5.72244977951
83,58,-3.64768266678
83,59,1.17549435082e-38
83,60,1.17549435082e-38
83,61,2.9317073822
83,62,2.46175789833
83,63,1.17549435082e-38
83,64,2.12781214714
83,65,5.67501449585
83,66,7.53690862656
83,67,10.0218276978
83,68,5.38515329361
83,69,4.85992479324
83,70,4.19441699982
83,71,4.89326477051
83,72,12.5748195648
83,73,36.6330833435
83,74,12.7553901672
83,75,29.1247348785
83,76,51.6208305359
83,77,54.6544036865
83,78,19.0419044495
83,79,7.54154348373
83,80,6.06931781769
83,81,1.85241436958
83,82,1.17549435082e-38
83,83,1.17549435082e-38
83,84,1.17549435082e-38
83,85,1.17549435082e-38
83,86,1.17549435082e-38
83,87,10.2038927078
83,88,6.55511617661
83,89,-6.34961179458e-05
83,90,1.17549435082e-38
83,91,1.17549435082e-38
83,92,1.17549435082e-38
83,93,0.046319950372
83,94,-0.234515592456
83,95,-0.800391256809
84,0,0
84,1,0
84,2,2.28956651688
84,3,6.58763599396
84,4,7.08313035965
84,5,7.47671222687
84,6,7.13088655472
84,7,6.97938919067
84,8,1.71214425564
84,9,0
84,10,0
84,11,0
84,12,-0.294331997633
84,13,-1.34750020504
84,14,-1.90362679958
84,15,-3.00664138794
84,16,-10.0485725403
84,17,-13.1622133255
84,18,-12.8711748123
84,19,-13.5994501114
84,20,-18.7655925751
84,21,-25.0342121124
84,22,-24.92902565
84,23,-25.0338478088
84,24,-22.4635238647
84,25,-21.6024360657
84,26,-21.5045375824
84,27,-21.0692405701
84,28,-20.6545791626
84,29,-19.4062633514
84,30,-19.2099380493
84,31,-19.3123645782
84,32,-19.2893714905
84,33,-19.2701473236
84,34,-18.8351650238
84,35,-18.822927475
84,36,-18.4880619049
84,37,-18.2493457794
84,38,-18.1180553436
84,39,-17.9872741699
84,40,-17.6413860321
84,41,-16.7978839874
84,42,-15.9937353134
84,43,-15.6562843323
84,44,-15.3859434128
84,45,-13.5421876907
84,46,-13.0062646866
84,47,-13.0062646866
84,48,-12.8321886063
84,49,-12.5722208023
84,50,-10.6908988953
84,51,-7.78850126266
84,52,-6.08918857574
84,53,-5.89178180695
84,54,-6.81419706345
84,55,-9.2215795517
84,56,-10.1524610519
84,57,-7.2123465538
84,58,-3.76788806915
84,59,1.17549435082e-38
84,60,1.17549435082e-38
84,61,3.79323649406
84,62,3.56676912308
84,63,1.17549435082e-38
84,64,1.0251557827
84,65,4.12524461746
84,66,6.02905130386
84,67,5.06417560577
84,68,8.21655082703
84,69,5.00131988525
84,70,1.17549435082e-38
84,71,4.04552793503
84,72,4.02669906616
84,73,3.66259884834
84,74,12.0186958313
84,75,10.4932012558
84,76,34.1619224548
84,77,56.634185791
84,78,36.7056694031
84,79,6.64006519318
84,80,8.52352523804
84,81,6.26475286484
84,82,1.74685847759
84,83,1.17549435082e-38
84,84,1.17549435082e-38
84,85,1.17549435082e-38
84,86,1.17549435082e-38
84,87,0.720456182957
84,88,-0.0113047882915
84,89,-0.122566506267
84,90,-0.2755882442
84,91,-0.0070466264151
84,92,7.32766628265
84,93,0.0244208462536
84,94,-0.430490225554
84,95,-0.965993404388
85,0,0
85,1,0.205139428377
85,2,7.15666723251
85,3,8.14498329163
85,4,11.5666751862
85,5,9.26784515381
85,6,9.26074314117
85,7,9.47855377197
85,8,9.59961032867
85,9,7.58768749237
85,10,2.64230275154
85,11,0
85,12,0
85,13,0
85,14,0
85,15,0
85,16,-0.431837797165
85,17,-1.58059024811
85,18,-1.49516606331
