id,lon,lat,streets,alt
60633,-122.4057232,37.7808758,Mary & Howard,6.327383518
60632,-122.4049417,37.7814932,5th & Howard,6.670491219
60635,-122.4082752,37.7788519,Howard & Russ,6.363157749
60634,-122.4077053,37.7792988,Harriet & Howard,5.939060688
60636,-122.409923,37.777553,Langton & Howard,7.109173298
63006,-122.4346019,37.8010263,Webster & Chestnut,16.21754837
63003,-122.4280216,37.8018612,Gough & Chestnut,17.78460312
63005,-122.4313108,37.8014439,Laguna & Chestnut,18.03586578
63004,-122.4296667,37.8016525,Octavia & Chestnut,14.8749218
438253,-122.4278373,37.8073454,Funston,32.90148544
64610,-122.4014585,37.7380866,Revere & Selby,13.92900276
70321,-122.4450554,37.7249707,Sergeant John V Young,64.37666321
62791,-122.475705,37.7430518,19th & Taraval,104.829422
68242,-122.4760512,37.7636091,18th & Irving,66.96138
58752,-122.4442829,37.7461187,Cameo & Amber,178.3763733
57394,-122.4693485,37.7299741,San Leandro & Ocean,84.56676483
62170,-122.4085315,37.784463,Cyril Magnin & Eddy,10.97168255
62174,-122.4089518,37.7863135,Cyril Magnin & O'Farrell,18.7746048
56992,-122.5042977,37.7655274,Martin Luther King Jr & Bernice Rogers,21.27638817
56241,-122.4550051,37.7990382,Martinez,19.16931534
66291,-122.4507337,37.7337988,Stanford Heights & Melrose,154.6362762
71589,-122.4469675,37.7171712,Delano & Nahua,64.76407623
71590,-122.4546308,37.8020044,Mesa & Halleck,14.50976563
143082,-122.4753618,37.7209086,Holloway & 19th,53.96103287
64442,-122.4698059,37.7692056,South Tea Garden & Martin Luther King Jr,76.421875
479118,-122.4852295,37.7193637,Lake Merced Bike Path,35.26675034
67942,-122.4710339,37.7497737,Fanning & 14th,191.3481293
64809,-122.396675,37.754707,Dakota & 23rd,82.40422058
166510,-122.4445595,37.7625459,Saturn & Roosevelt,123.6338348
60096,-122.4611072,37.7662102,4th & Lincoln,83.55775452
1409439,-122.4265174,37.76964,Buchanan & Duboce,35.45846176
1409438,-122.4263994,37.7696323,Buchanan,35.19218826
1409437,-122.4263994,37.7696323,Market,35.19218826
59507,-122.4423142,37.7887852,Broderick & Sacramento,61.76583862
59506,-122.441916,37.7869,Broderick & Pine,54.52472305
84068,-122.454546,37.7081784,Mission,101.9865952
241350,-122.4589025,37.7971836,Harde,38.60255051
241351,-122.4588358,37.7957608,Barnard & Ecology Trail,60.18885422
241352,-122.4567273,37.7985135,Presidio,27.03762627
64239,-122.4024433,37.7532366,24th & Kansas,26.62007713
65784,-122.4873575,37.7406643,30th & Ulloa,66.31536102
69855,-122.395324,37.754833,Watchman,59.21728134
67805,-122.4153451,37.7371829,Anderson & Tompkins,50.31884766
144473,-122.475052,37.7345597,19th & Sloat,72.36441803
144474,-122.4751867,37.7345581,19th & Sloat,72.24536133
73760,-122.411868,37.798779,Eaton Place,50.06762695
62460,-122.4482616,37.7978849,Lombard & Ruger,26.9435463
69152,-122.4840736,37.7276377,Lake Merced,27.86656952
67555,-122.3926673,37.7878959,Zeno Place,9.38561821
62929,-122.4290679,37.7686734,Church & Reservoir,32.05003357
67364,-122.425536,37.736733,Park,73.3934021
67366,-122.4236498,37.7366816,Leese & Park,75.07730865
67365,-122.4242163,37.7367427,Park & Mission,72.16730499
445061,-122.3957425,37.7111037,James Lick,21.15666008
714806,-122.4226183,37.7179562,Brazil,137.363327
60544,-122.443261,37.757762,Market & Short,108.4090881
36967,-122.3862824,37.7690052,Terry A Francois & South,3.35994339
61411,-122.359945,37.726154,Nimitz & Lockwood,3.189662457
61412,-122.362507,37.72556,Nimitz & C,3.358547926
62045,-122.4028044,37.801267,Union & Sansome,7.3594203
145820,-122.4049551,37.7385675,Charter Oak & Industrial,5.758766651
63917,-122.4666,37.752803,10th & Ortega,172.2991638
63916,-122.464462,37.752899,Ortega & 8th,157.2727509
199079,-122.3876963,37.7698814,Pierpoint & Bridgeview,2.523541927
68513,-122.4600538,37.7392939,Juanita & Miraloma,158.8434448
404044,-122.4139056,37.7988761,Green & Taylor,69.48904419
67502,-122.444119,37.789457,Baker & Clay,78.11585236
67503,-122.4443,37.790327,Baker & Washington,86.48516083
67500,-122.4427832,37.7828195,Baker & Saint Joseph's & Geary,64.01759338
67501,-122.44356,37.786691,Baker & Pine,57.05988693
75604,-122.4293391,37.7085688,Robinson,112.528717
61493,-122.3995584,37.7153921,Campbell & San Bruno,60.32543182
58812,-122.3977235,37.7332871,Topeka & Bridgeview,61.19763947
58811,-122.398585,37.733639,Topeka & Maddux,54.60963821
65010,-122.4542907,37.7728943,Hayes & Stanyan,86.89558411
62228,-122.400389,37.762346,18th & Carolina,13.84691334
62227,-122.400633,37.764898,17th & Carolina,6.690111637
72536,-122.4110359,37.7970369,Wayne Place,40.84152603
72541,-122.4323269,37.7122513,Prague & South Hill,82.03826904
75304,-122.4965413,37.7338736,39th & Sloat,27.86960983
60440,-122.410498,37.745571,Alabama & Montcalm,32.18194199
60439,-122.4089677,37.7456361,Montcalm & Peralta,50.49802399
401668,-122.3913104,37.7719007,4th & China Basin,2.449080467
66171,-122.390454,37.760424,Minnesota & 20th,14.12061882
57006,-122.5095287,37.7700278,Ggp Access & John F Kennedy,11.82110119
56353,-122.4032974,37.7745433,Fargo Place,5.085955143
66832,-122.422007,37.805497,North Point & Larkin,20.35048866
58148,-122.5068852,37.7435492,48th & Santiago,7.37644577
60674,-122.3999465,37.7888214,Jessie & Anthony,6.376202583
601851,-122.4668549,37.8055986,Coast Guard Pier,4.284906387
601854,-122.4659141,37.8063086,Coast Guard Pier,0
74324,-122.4778495,37.7910528,Moore,65.41837311
60919,-122.416758,37.7356049,Andover & Richland,55.32905197
60918,-122.4166934,37.736325,Park & Andover,59.31214142
60917,-122.4166097,37.7372572,Tompkins & Andover,59.41405869
59376,-122.3891125,37.7395794,3rd & Innes,5.944613457
62780,-122.4750912,37.7211045,Holloway & 19th,53.44709015
58173,-122.4141073,37.7914214,Jones & California,94.39492035
58172,-122.4124603,37.7916331,Taylor & California,87.62492371
58171,-122.411712,37.791722,Cushman & California,87.16540527
59428,-122.4429086,37.762029,Corbin Place & 17th,88.73251343
58556,-122.471811,37.7657345,14th & Lincoln,72.89871216
74950,-122.408433,37.7967064,Stockton & Pacific,27.80121803
74949,-122.4080805,37.7949633,Washington & Stockton,33.99201584
74947,-122.4072142,37.7906982,Emma & Stockton,40.84453583
74948,-122.4076128,37.7926346,Stockton,48.30741882
870130,-122.4581689,37.7276963,Miramar,102.3173523
57371,-122.395046,37.741937,Jerrold & Rankin,4.461140633
57370,-122.373268,37.729641,Jerrold & Northridge,39.93830872
57369,-122.372584,37.729255,Jerrold & Earl,41.78021622
160249,-122.4426583,37.7990516,Lombard & Divisadero,15.18512917
67023,-122.450518,37.7441984,O'Shaughnessy,172.3647614
68354,-122.478289,37.792414,McNair Court,63.56348038
63531,-122.493126,37.7319362,Gellert & Ocean,26.61701012
177184,-122.4237099,37.7729465,Haight & Octavia,26.4247036
177185,-122.4238976,37.7738992,Octavia & Page,20.90468597
68644,-122.4713124,37.8083503,Marine & Long & West Bluff,7.392039776
63372,-122.422622,37.7487695,26th & Guerrero,37.77918243
58039,-122.4598624,37.7410611,Ulloa & Kensington,137.8554993
235288,-122.438466,37.7191338,Kenny,58.40306473
58220,-122.476437,37.784271,17th & California,40.63111496
60865,-122.4400821,37.7423363,Jade Place & Gold Mine,186.2992554
60867,-122.443346,37.713928,Concord & Mission,76.35706329
60866,-122.4406269,37.742357,Jade Place,180.8522339
1146264,-122.4862109,37.789333,25th,20.69127846
231349,-122.4296412,37.7846724,Geary & Buchanan,43.26694107
81807,-122.4472308,37.708235,Whittier,108.3100433
60104,-122.474051,37.765632,16th & Lincoln,73.98365784
55690,-122.4097666,37.7703371,Bryant & 10th,4.446621895
60905,-122.3891339,37.7168649,Ingerson & Gilroy,20.83441925
60906,-122.3892847,37.7169629,Ingerson & Griffith,22.00055122
55421,-122.461199,37.799962,Fisher Loop,35.34303665
72155,-122.4725837,37.7248073,Junipero Serra & Lyndhurst,53.18366623
149490,-122.3857408,37.7365475,Whitney Young Circle & Cashmere,55.78105927
60622,-122.3916518,37.792,Howard & Steuart,2.630051851
60315,-122.3957605,37.7556386,Watchman & Missouri,61.8170433
60621,-122.390976,37.7925337,Howard & The Embarcadero,2.312903166
877529,-122.3982976,37.791734,Fremont & Front & Market,3.408351183
877530,-122.4187192,37.7755941,11th & Market,15.70946407
877531,-122.4046059,37.7867495,Grant;O'Farrell & Market,12.3895359
877532,-122.4202383,37.7743388,12th & Market,15.70764923
65806,-122.4060713,37.7256587,Wayland & Goettingen,27.2752018
65807,-122.40756,37.729261,Felton & Goettingen,31.22584724
199567,-122.5045284,37.7840175,El Camino del Mar,77.5337677
443692,-122.4252267,37.7328598,Benton,50.09528732
443695,-122.4251797,37.7328219,Genebern,50.11708832
62428,-122.452058,37.758038,Mountain Spring,208.8650055
62380,-122.4125426,37.7877665,Shannon & Post,38.12563705
66065,-122.4960484,37.7421568,38th & Taraval,46.33546066
66064,-122.49825,37.7738,38th & Cabrillo,44.40150452
66063,-122.498386,37.775667,38th & Balboa,54.96364975
66062,-122.498672,37.7795018,38th & Geary,82.01766205
68530,-122.39927,37.72678,Newhall & Egbert,14.02967453
68529,-122.399089,37.727277,Newhall & Bitting,14.108284
63361,-122.4861408,37.7388504,29th & Vicente,54.629879
63360,-122.4862706,37.7407119,29th & Ulloa,68.81982422
63359,-122.486401,37.7425819,29th & Taraval,75.7933197
307370,-122.3986568,37.7315727,Thornton & Apollo,26.27794838
237944,-122.3906705,37.7342611,Mendell,22.53178597
270325,-122.4420304,37.7295433,Circular & Congo,57.92200851
74505,-122.4436659,37.7814128,Sonora & Terra Vista,97.57440186
74509,-122.4718015,37.7983272,Wisser Court,76.08538818
60054,-122.4362274,37.7503578,Jersey & Diamond,75.43823242
60053,-122.4363005,37.7511686,Diamond & 24th,73.58232117
60055,-122.436067,37.748762,Diamond & Clipper,92.21734619
69644,-122.428211,37.8049969,Macarthur & Fort Mason 10,23.12241745
55084,-122.4576813,37.8037685,Roberts & Mason,2.65567255
61848,-122.403574,37.722322,Olmstead & Brussels,47.33689117
445465,-122.3894135,37.7156172,Jamestown & Gilroy,44.50687408
1408321,-122.4074597,37.7178715,Wilde & Delta,84.09772491
191030,-122.4241467,37.7647868,16th & Guerrero,11.99534321
191031,-122.4239149,37.7623577,Guerrero & Dorland,9.574016571
191028,-122.4244643,37.7680109,Guerrero & 14th,16.33371353
145056,-122.3741406,37.7322287,Hudson,7.058216095
191029,-122.4243097,37.7664017,Guerrero & 15th,14.53558064
191027,-122.4245672,37.7691224,Guerrero & Clinton Park,24.50337982
61958,-122.428729,37.741964,30th & Sanchez,53.75646591
58366,-122.497319,37.775715,37th & Balboa,55.63024902
71854,-122.416214,37.723837,Yale,69.08213043
71855,-122.415923,37.723085,Yale &land,67.11373901
59132,-122.394659,37.7810471,South Park,6.844843864
65593,-122.4092574,37.7966026,Trenton & Pacific,32.67806244
65592,-122.4090814,37.7957216,Jackson & Trenton,37.21082306
65591,-122.4090064,37.7952789,Trenton,39.98374176
65590,-122.4089285,37.7948617,Trenton & Washington,41.25500107
75574,-122.4168985,37.7867558,Meacham Place,39.45342255
403505,-122.4612658,37.7252843,Dorado Terrace,83.49990082
403504,-122.4614408,37.7253259,Dorado Terrace,84.71292877
1117064,-122.4604797,37.7328544,Fernwood & Rosewood,172.6832581
68151,-122.4743648,37.739371,18th & Vicente,96.62511444
70431,-122.427302,37.727457,Edinburgh & Peru,83.82125092
55718,-122.3990629,37.7194072,Bayshore,40.07356262
55518,-122.4365434,37.7315777,Monterey,68.40918732
70702,-122.4134116,37.7879446,Cosmo Place & Jones,43.81147003
58951,-122.4480341,37.7670078,Frederick & Clayton,109.753067
57031,-122.462052,37.7717733,John F Kennedy & Conservatory West,74.72943115
63572,-122.4202864,37.7480611,Cesar Chavez & Valencia,30.22531891
56340,-122.4247145,37.7854186,Geary & Peter Yorke & Gough,62.83243561
63571,-122.4201656,37.7467726,Tiffany & Valencia,31.40482521
68521,-122.46146,37.7381165,Bengal & Miraloma,174.3083954
70475,-122.4111305,37.7351104,Crescent & Putnam & Peralta,12.451437
70474,-122.4118042,37.7346884,Nevada & Crescent,12.45637321
70473,-122.4143124,37.73477,Gates & Crescent,29.66418839
70472,-122.4161744,37.734866,Moultrie & Crescent,46.12596893
55789,-122.4734405,37.8067094,Vista Access & Lincoln,48.21671677
61384,-122.4372883,37.7672202,Roosevelt & 14th & Alpine Terrace,86.98856354
70720,-122.44661,37.786302,Masonic & Pine & Presidio,78.89752197
143600,-122.431512,37.7323303,John F Foran,50.7740097
57969,-122.5035184,37.7567886,44th & Lawton,23.43092346
57968,-122.5024501,37.756836,43rd & Lawton,25.69094467
57966,-122.5003054,37.7569312,41st & Lawton,31.94870377
57967,-122.5013741,37.7568838,42nd & Lawton,27.68538475
282935,-122.4172429,37.7082972,Pueblo,28.69827271
56719,-122.4220319,37.7324433,Justin,42.78797531
62811,-122.4750829,37.7256844,Buckingham & 19th,51.2149353
58154,-122.3972799,37.7209308,Carr & Salinas,18.84733963
72354,-122.4762955,37.7193789,Cardenas & Crespi,52.40981674
244786,-122.4634646,37.7108634,Bright,81.22453308
249978,-122.5090741,37.7577852,La Playa & Great Highway,6.953075886
403876,-122.4056626,37.8026806,Greenwich Stairs,85.60929108
63548,-122.4037348,37.7840738,Minna & 4th,9.353825569
73125,-122.41921,37.808388,Leavenworth,2.950649738
58860,-122.484237,37.711296,Lake Merced Hills & North Lake Merced Hills & South Lake Merced Hills,18.05041122
189694,-122.4486733,37.804956,Lundeen & Mason,5.113745689
58985,-122.4592842,37.7305757,Faxon & Monterey,130.9969177
71620,-122.4966555,37.7814857,36th & Clement,87.12361908
71619,-122.495588,37.7815365,35th & Clement,80.55905151
143597,-122.4349839,37.7322388,Monterey,61.04981613
62877,-122.423431,37.741695,Kingston & San Jose,44.27951431
66006,-122.4597517,37.7318657,Saint Elmo & El Verano,158.4131775
207741,-122.4243965,37.775744,Fell & Octavia,20.04629135
69107,-122.4504132,37.7705183,Cole & Page,83.938797
69105,-122.448959,37.760851,Carmel & Cole,114.7004318
69104,-122.44977,37.764866,Cole & Parnassus,91.11370087
69106,-122.448816,37.760141,Cole,130.970932
72134,-122.4643773,37.7094339,Head,104.3689728
61120,-122.4074415,37.7644871,Potrero & 17th,23.49990654
144277,-122.5029572,37.779311,42nd & Geary,85.13344574
60263,-122.4450307,37.7483713,Glenview & Burnett,201.450882
192453,-122.4053094,37.7431334,Bayshore & Oakdale,6.583340645
63867,-122.41301,37.799689,Webb Place,43.04282761
63866,-122.4124276,37.7997612,Webb Place & Mason,37.95627594
59675,-122.439339,37.724159,Capistrano & Santa Ynez,45.95209503
64165,-122.4125468,37.8003392,Kent & Mason,31.73566055
62356,-122.4480319,37.7931574,West Pacific & Presidio,102.2929077
59318,-122.3871089,37.7461959,Cargo & 3rd,3.437784433
59319,-122.3873916,37.7470592,3rd,1.867836833
1063872,-122.472075,37.7573714,14th & 15th,153.812912
1063877,-122.4720901,37.7573279,15th,154.1678925
67318,-122.4019933,37.8032443,Greenwich & Battery,2.559201002
69726,-122.452949,37.7512112,Dellbrook & Olympia,172.2877808
55519,-122.4358048,37.7313142,John F Foran,58.12993622
60084,-122.434058,37.7338959,Kern & Diamond,57.79844284
60083,-122.4339512,37.734271,Wilder & Diamond,57.62259674
64949,-122.3950479,37.7259624,Carroll,7.313388824
58674,-122.4534211,37.72984,Flood & Ridgewood,111.1190643
58675,-122.4540979,37.7298334,Flood & Hazelwood,112.1588745
69995,-122.4473675,37.7801611,Ewing Terrace & Masonic,90.56964874
60215,-122.4469304,37.7564894,Burnett & Twin Peaks,201.2091522
832803,-122.4690855,37.806334,Mason,4.33852911
62034,-122.477955,37.793378,Pershing & McNair Court,64.94289398
62036,-122.4785651,37.7938426,Pershing & Pope Court,59.49901199
59691,-122.412681,37.740257,Eugenia & Banks,60.67808533
68806,-122.442652,37.724075,Meda & Delano,57.3989563
64118,-122.4734459,37.7245839,Stratford & Lyndhurst,50.7687912
64261,-122.4416967,37.7508388,Fountain & 24th,121.0630264
65581,-122.377404,37.736712,Evans & Hunters Point,10.80247307
67700,-122.41692,37.728144,Silliman & Amherst,77.06958008
67699,-122.417906,37.727887,Silliman & Yale,78.92527008
67698,-122.421852,37.726855,Silliman & Gambier,104.2481689
67701,-122.415946,37.728399,Silliman & Princeton,69.41399384
404542,-122.3974012,37.7980652,Jackson & Pacific,2.761817694
195887,-122.3942223,37.749877,Cesar Chavez,5.999986172
67467,-122.4444675,37.7827976,Lyon & Geary,75.3960495
67466,-122.44221,37.7715681,Lyon & Page,83.3183136
1117003,-122.4625568,37.7348454,Ravenwood & Maywood,162.7747498
61585,-122.5027384,37.7455985,Rivera & 44th,28.48279572
61582,-122.4984524,37.7457874,Rivera & 40th,47.22737503
61583,-122.4995224,37.7457402,Rivera & 41st,42.09711075
61584,-122.5005981,37.7456928,Rivera & 42nd,36.62044144
150573,-122.4022476,37.8041705,Lombard & The Embarcadero,2.585743904
72209,-122.4497946,37.778272,Roselyn Terrace & Turk,98.36470032
72210,-122.397213,37.726889,Lydia & Kalmanovitz,11.2790308
70718,-122.447679,37.791703,Pacific & Presidio & Presidio,98.67190552
70719,-122.44733,37.789941,Washington & Presidio,101.0128708
58827,-122.44081,37.709015,Watt,114.335968
190614,-122.3848424,37.773851,Pier 50,1.17549E-38
56365,-122.429771,37.7779285,Webster & Fulton,30.56950188
56795,-122.4227756,37.7503756,Guerrero & 25th,40.43408966
56794,-122.4214386,37.7504566,San Jose & 25th,34.79152679
56798,-122.4272949,37.7501012,Church & 25th,48.48608017
56797,-122.4250891,37.7502354,Dolores & 25th,68.70394897
56796,-122.4238307,37.7503117,Fair Oaks & 25th,51.33303833
56799,-122.4283894,37.7500356,Vicksburg & 25th,48.75792313
394135,-122.4048903,37.722835,Goettingen,68.5819931
197392,-122.4234506,37.7575649,Liberty & Guerrero,30.66509438
59889,-122.449358,37.783692,Wood & Dicha,96.56331635
59887,-122.449608,37.7841167,Lupine & Dicha,102.8458481
57716,-122.409044,37.746418,Mullen & Peralta,40.22023773
56622,-122.46459,37.754751,Noriega & 8th,149.5984192
60446,-122.4190295,37.8027942,Montclair Terrace,63.33720398
877651,-122.4050788,37.7863758,Yerba Buena & Market,12.02107716
530718,-122.4795896,37.7372736,23rd & Wawona,66.56358337
63620,-122.4730109,37.7506572,16th & Pacheco,157.164917
73151,-122.385585,37.736674,Dedman Court,54.84156036
778247,-122.3634237,37.8091743,Hillcrest,61.08612061
402677,-122.4308849,37.7787456,Friendship Court & McAllister,32.01109695
57523,-122.4511439,37.728357,Gennessee & Judson,101.6600952
59217,-122.4363088,37.7372949,Arbor & Conrad,114.4727631
62644,-122.456813,37.783929,Jordan & Euclid,62.95300674
62645,-122.4579396,37.7838792,Palm & Euclid,62.01888275
62646,-122.4590575,37.7838264,Euclid & Arguello,61.17512131
62642,-122.454618,37.78403,Parker & Euclid,71.16103363
62643,-122.455711,37.783979,Commonwealth & Euclid,66.81880951
67530,-122.3979856,37.795319,Davis & Clay,2.626785755
67532,-122.4014919,37.7948643,Clay & Sansome,3.682971954
1066263,-122.4202226,37.8019215,Lombard,83.10209656
1066270,-122.4206202,37.8018716,Lombard,80.25167084
67299,-122.428328,37.730021,Craut & Ney,49.4025383
65917,-122.399833,37.782213,Bonifacio & Mabini,5.378965378
65914,-122.410698,37.741822,Rosenkranz & Chapman,74.0671463
65916,-122.399349,37.782596,Bonifacio & Lapu Lapu,6.019440174
