id,lon,lat
442829,-122.5072702,37.7892233
442830,-122.5072568,37.7892328
442832,-122.5072849,37.7892477
1406617,-122.3721698,37.734244
1406618,-122.3651793,37.7327855
1406619,-122.3679731,37.7321449
611,-122.377425,37.7471391
270328,-122.3814581,37.7740825
270327,-122.38174,37.7739552
3962,-122.4105014,37.8087775
133886,-122.4095874,37.8091916
473622,-122.3905396,37.709177
4351,-122.4749761,37.809241
4914,-122.3826938,37.7624079
3460,-122.422011,37.8077257
869844,-122.5146601,37.7795083
165246,-122.4283338,37.8082561
875434,-122.5133558,37.7828369
875433,-122.5128793,37.7828341
1195426,-122.3907266,37.7766712
1195432,-122.3909005,37.7765723
1195433,-122.3908711,37.776598
1195434,-122.391607,37.7759891
881177,-122.5140834,37.7781356
881176,-122.5143063,37.7781273
881175,-122.5140428,37.7781201
3792,-122.3724441,37.7189609
1948,-122.4207177,37.8088763
875395,-122.5141732,37.7814869
1167,-122.4103812,37.8093065
2122,-122.3677503,37.8081321
501599,-122.3960415,37.7981357
1719,-122.3800202,37.7222573
330643,-122.4190844,37.8090895
330642,-122.4190759,37.809164
277711,-122.3933432,37.7961435
498140,-122.4092433,37.8090576
2975,-122.377574,37.7240021
501550,-122.3975078,37.8000018
501549,-122.3995913,37.8023243
4391,-122.398671,37.7705013
473494,-122.4426811,37.8075942
473493,-122.4427186,37.8077807
473496,-122.4424504,37.8078189
473495,-122.4424075,37.8076281
473490,-122.4436735,37.8076239
473489,-122.4436413,37.8074925
473492,-122.4426542,37.8077892
473491,-122.4427025,37.8078612
473498,-122.4423377,37.8079121
473497,-122.4424075,37.8078782
2293,-122.3761037,37.752267
330646,-122.4126042,37.8090827
869818,-122.5147548,37.7794231
869820,-122.5147462,37.7794293
869819,-122.5147658,37.7794267
869822,-122.5147876,37.7794403
869821,-122.5147802,37.7794328
869824,-122.514706,37.7794445
869823,-122.5147408,37.7794416
869825,-122.514788,37.77945
2116,-122.4742294,37.8090851
898751,-122.4805241,37.8007926
406848,-122.5143134,37.7790967
406850,-122.5142336,37.7800865
1800,-122.3668381,37.732292
357874,-122.5075744,37.7313403
357875,-122.5075637,37.7317858
