#timestamp,countryCode,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Dimension7,Dimension8,Dimension9,Dimension10,Dimension11
6-6-11 4:58 PM,NO,4,4,4,3,4,1,3,3,3,3,3
6-6-11 4:59 PM,CL,1,1,1,1,1,1,1,1,1,1,1
6-6-11 5:10 PM,CA,1,1,1,1,1,1,1,1,1,1,1
6-6-11 5:15 PM,NO,5,1,5,5,5,5,5,5,5,5,5
6-6-11 5:22 PM,PL,2,3,3,2,4,2,2,4,3,3,4
6-6-11 5:32 PM,US,4,4,4,3,5,4,3,4,5,4,4
6-6-11 5:36 PM,MX,5,5,3,3,2,4,1,2,4,1,1
6-6-11 5:39 PM,NO,5,5,5,5,5,5,5,5,5,5,5
6-6-11 5:43 PM,FR,5,1,3,1,5,5,5,5,3,4,3
6-6-11 5:49 PM,ES,1,1,1,1,1,1,1,1,1,1,1
6-6-11 5:49 PM,NO,5,5,5,5,5,5,5,5,5,5,5
6-6-11 5:51 PM,NO,3,3,3,4,4,3,3,5,4,2,4
6-6-11 5:52 PM,ES,4,2,1,5,1,1,1,4,1,3,5
6-6-11 5:56 PM,NO,4,4,4,3,3,4,3,5,5,4,5
6-6-11 6:01 PM,NO,4,5,4,4,4,4,3,5,5,4,5
6-6-11 6:09 PM,NO,5,5,5,5,5,5,5,5,5,5,5
6-6-11 6:19 PM,NO,5,2,3,2,3,3,2,5,5,4,4
6-6-11 6:22 PM,NO,5,5,5,5,5,5,5,5,5,5,4
6-6-11 6:24 PM,NO,5,5,5,5,5,5,5,5,5,5,5
6-6-11 6:27 PM,JP,5,5,5,5,5,5,5,5,5,5,5
6-6-11 6:27 PM,JP,5,5,5,5,5,5,5,5,5,5,5
6-6-11 6:28 PM,PL,3,5,3,4,3,4,4,5,5,4,3
6-6-11 6:37 PM,NO,3,5,4,3,3,4,3,4,5,3,4
6-6-11 6:42 PM,IT,3,4,4,5,3,4,3,4,5,4,3
6-6-11 6:48 PM,DE,2,3,5,3,5,5,4,3,5,5,3
6-6-11 6:52 PM,US,4,4,3,3,4,5,2,5,5,1,5
6-6-11 6:59 PM,US,3,3,5,4,5,3,3,5,1,5,1
6-6-11 7:03 PM,MX,4,4,3,5,3,4,4,5,5,4,3
6-6-11 7:05 PM,BG,5,5,5,2,1,3,2,4,4,4,5
6-6-11 7:07 PM,DE,3,2,3,4,4,5,2,5,5,5,5
6-6-11 7:08 PM,US,5,5,5,5,5,5,5,5,5,5,5
6-6-11 7:09 PM,FR,4,5,5,1,5,1,1,5,1,5,5
6-6-11 7:09 PM,DE,3,3,4,3,3,2,2,3,4,3,4
6-6-11 7:18 PM,FR,4,2,3,3,4,4,1,5,1,3,4
6-6-11 7:24 PM,NO,3,2,4,4,4,5,4,5,5,3,4
6-6-11 7:31 PM,NO,5,5,5,5,3,2,5,5,5,5,5
6-6-11 7:32 PM,FR,4,5,3,3,5,4,3,5,4,5,5
6-6-11 7:38 PM,LT,2,5,4,1,1,3,2,4,2,4,5
6-6-11 7:44 PM,NO,2,5,5,4,5,3,4,5,5,4,3
6-6-11 7:48 PM,US,3,2,3,4,4,4,2,5,5,3,2
6-6-11 7:49 PM,FR,5,3,4,2,5,3,4,4,5,3,4
6-6-11 7:53 PM,DE,4,4,4,3,3,5,3,5,5,4,5
6-6-11 7:58 PM,BR,1,1,1,1,1,1,1,1,1,1,1
6-6-11 7:59 PM,NO,4,3,4,4,5,4,5,4,5,4,5
6-6-11 8:07 PM,NO,1,2,2,3,2,1,1,3,3,3,3
6-6-11 8:12 PM,NO,5,4,4,3,3,4,3,4,4,4,3
6-6-11 8:17 PM,FR,5,3,4,4,5,5,4,5,5,4,5
6-6-11 8:25 PM,FR,5,5,5,1,4,1,1,5,5,3,5
6-6-11 8:44 PM,FR,4,3,5,4,5,5,5,5,5,3,4
6-6-11 8:47 PM,IT,5,5,5,5,5,5,5,5,5,5,3
6-6-11 8:49 PM,FR,4,4,4,3,5,4,4,5,5,3,3
6-6-11 8:49 PM,IT,3,4,4,5,4,5,5,5,5,5,3
6-6-11 8:56 PM,CA,4,3,4,4,3,4,4,4,4,5,5
6-6-11 9:17 PM,GB,4,3,4,4,5,5,2,5,5,3,5
6-6-11 9:28 PM,GB,3,2,2,4,5,3,5,5,5,3,5
6-6-11 9:32 PM,FR,5,1,5,1,1,1,1,1,1,1,1
6-6-11 9:37 PM,IT,3,2,4,3,4,5,3,5,5,3,3
6-6-11 9:37 PM,IT,3,2,4,3,4,5,3,5,5,3,3
6-6-11 9:38 PM,BE,4,5,4,3,3,5,2,5,4,5,3
6-6-11 9:53 PM,FR,3,5,5,2,5,2,3,5,5,3,3
6-6-11 9:59 PM,IE,3,4,3,3,5,4,2,4,5,5,5
6-6-11 10:09 PM,NZ,4,4,5,4,5,3,5,4,3,3,4
6-6-11 10:14 PM,null,4,4,4,2,4,3,2,4,3,4,3
6-6-11 10:14 PM,US,5,1,1,5,5,5,1,1,5,1,5
6-6-11 10:15 PM,FR,5,4,4,5,2,4,3,5,5,5,5
6-6-11 10:36 PM,FR,5,5,5,5,1,5,1,5,1,1,5
6-6-11 11:03 PM,PT,1,5,5,2,5,4,2,3,5,2,5
6-6-11 11:03 PM,PT,1,5,5,2,5,4,2,3,5,2,5
6-6-11 11:09 PM,NO,5,2,5,3,4,5,2,4,3,5,5
6-6-11 11:10 PM,MY,1,1,1,2,1,1,1,2,2,2,2
6-6-11 11:11 PM,GB,4,4,3,5,4,4,4,5,4,5,4
6-6-11 11:13 PM,NO,5,5,5,3,3,3,3,5,5,5,5
6-7-11 12:09 AM,ES,3,5,5,1,4,4,5,5,3,2,5
6-7-11 12:12 AM,JP,5,5,3,4,5,3,3,3,5,4,4
6-7-11 12:40 AM,AP,1,1,1,1,1,5,1,1,5,1,1
6-7-11 12:44 AM,MX,1,1,1,1,1,1,1,1,1,1,1
6-7-11 1:35 AM,US,1,1,1,5,1,1,1,1,1,1,1
6-7-11 1:37 AM,AU,5,5,5,5,5,5,5,5,5,5,5
6-7-11 1:57 AM,US,3,4,5,3,5,5,3,5,5,4,5
6-7-11 2:20 AM,CA,4,5,5,5,5,5,5,5,5,5,5
6-7-11 2:39 AM,AU,4,4,4,2,3,4,3,5,4,4,4
6-7-11 2:39 AM,AU,5,5,5,5,5,5,5,5,5,5,5
6-7-11 3:25 AM,CA,5,3,4,5,5,5,5,5,5,5,4
6-7-11 3:38 AM,MX,1,1,1,1,1,1,1,1,1,1,1
6-7-11 4:21 AM,NZ,3,1,2,5,3,5,4,4,1,4,4
6-7-11 4:40 AM,CA,1,1,1,1,1,1,1,1,5,1,1
6-7-11 4:47 AM,US,1,1,1,0,3,0,1,5,1,4,1
6-7-11 4:48 AM,SE,4,2,2,2,3,4,3,4,3,4,4
6-7-11 5:05 AM,FR,2,1,2,2,3,3,1,3,3,3,2
6-7-11 5:09 AM,FI,4,3,2,2,5,4,3,4,2,3,2
6-7-11 5:45 AM,KR,5,5,5,5,5,5,5,5,5,5,5
6-7-11 5:53 AM,SE,4,4,4,4,4,5,5,4,4,4,5
6-7-11 5:55 AM,AU,1,1,1,1,1,1,1,1,1,1,1
6-7-11 5:59 AM,US,1,1,1,1,1,1,1,1,1,1,1
6-7-11 5:59 AM,SE,1,1,1,1,1,1,1,1,1,1,1
6-7-11 6:08 AM,TR,1,1,1,1,1,1,1,1,1,1,1
6-7-11 6:10 AM,BG,4,4,4,3,4,3,2,4,4,4,4
6-7-11 6:31 AM,KR,1,1,1,1,1,1,1,1,5,1,1
6-7-11 6:44 AM,US,3,2,3,4,5,5,4,4,5,3,5
6-7-11 6:48 AM,AU,3,4,4,4,5,3,3,4,4,3,3
6-7-11 7:35 AM,NO,3,3,3,2,3,1,3,5,5,4,5
6-7-11 7:36 AM,FR,2,1,2,4,2,4,1,4,3,4,3
6-7-11 7:36 AM,RS,5,5,5,5,5,5,5,5,5,5,5
6-7-11 7:36 AM,IT,4,3,3,3,5,5,5,5,5,3,3
6-7-11 7:40 AM,US,4,3,3,4,4,5,3,5,3,3,4
6-7-11 7:40 AM,LU,4,3,3,4,4,5,3,5,3,3,4
6-7-11 7:49 AM,FR,4,3,4,4,3,4,2,4,3,3,3
6-7-11 7:49 AM,DE,5,5,5,5,5,5,5,5,5,5,5
6-7-11 7:52 AM,FR,4,5,5,4,5,5,3,5,5,4,4
6-7-11 8:07 AM,FR,5,4,5,4,5,4,3,4,5,5,5
6-7-11 8:11 AM,NO,5,5,5,5,5,3,5,5,3,5,5
6-7-11 8:20 AM,SE,4,1,1,5,5,5,5,5,5,5,5
6-7-11 8:26 AM,FR,5,5,5,5,5,5,5,5,5,5,5
6-7-11 8:30 AM,FR,4,3,4,3,5,4,4,5,5,3,4
6-7-11 8:35 AM,BD,1,1,4,4,2,1,1,5,1,1,2
6-7-11 8:56 AM,IT,4,4,4,3,4,4,3,5,5,4,4
6-7-11 8:57 AM,CN,3,4,4,2,3,4,3,4,3,4,5
6-7-11 9:10 AM,FR,3,1,2,5,5,5,3,5,5,2,3
6-7-11 9:19 AM,RU,5,3,3,5,3,5,5,5,5,5,5
6-7-11 9:25 AM,FR,2,1,2,2,3,1,2,3,5,3,2
6-7-11 9:28 AM,GB,4,5,5,3,3,3,3,5,5,4,4
6-7-11 9:54 AM,FR,2,4,4,3,4,4,3,4,5,4,2
6-7-11 9:56 AM,GB,4,4,4,2,3,3,2,2,2,3,2
6-7-11 10:00 AM,FR,3,5,4,3,4,3,2,4,5,3,2
6-7-11 10:00 AM,GB,4,4,4,4,4,4,3,4,4,3,3
6-7-11 10:11 AM,DE,3,3,4,4,5,4,3,5,4,2,5
6-7-11 10:12 AM,GB,5,3,3,3,3,3,0,5,5,2,5
6-7-11 10:17 AM,SK,1,1,1,1,1,1,1,4,1,1,3
6-7-11 10:19 AM,FR,3,3,4,4,5,5,4,4,5,4,5
6-7-11 10:28 AM,IT,1,1,1,1,1,1,1,1,1,1,1
6-7-11 10:30 AM,FR,4,4,4,3,2,1,1,2,4,4,4
6-7-11 10:31 AM,FR,1,1,1,0,1,1,1,1,1,1,1
6-7-11 10:32 AM,IT,2,3,5,5,5,5,3,5,5,3,3
6-7-11 10:33 AM,FR,5,1,1,1,1,5,1,1,1,1,1
6-7-11 10:36 AM,FR,5,1,1,1,1,1,1,1,1,1,1
6-7-11 10:36 AM,IT,3,5,4,4,3,5,5,5,5,4,5
6-7-11 10:37 AM,TW,4,4,3,4,4,3,3,4,4,4,3
6-7-11 10:41 AM,ES,1,1,1,1,1,1,1,1,1,1,1
6-7-11 10:44 AM,IT,4,4,4,4,4,4,4,5,4,4,3
6-7-11 10:44 AM,US,4,4,4,4,4,4,4,5,4,4,3
6-7-11 10:55 AM,FR,3,2,4,3,5,5,5,5,5,5,5
6-7-11 10:58 AM,FR,3,2,4,4,4,3,3,5,4,4,5
6-7-11 11:06 AM,FR,5,5,3,5,4,5,2,5,5,4,5
6-7-11 11:09 AM,PH,5,5,5,5,5,5,5,5,5,5,5
6-7-11 11:15 AM,DE,1,5,5,1,1,1,5,5,1,5,1
6-7-11 11:17 AM,ES,3,4,4,3,5,5,4,4,3,3,5
6-7-11 11:23 AM,LA,5,5,5,2,4,5,5,5,5,5,5
6-7-11 11:23 AM,FR,3,4,4,4,5,5,2,5,5,4,4
6-7-11 11:26 AM,DK,2,4,3,2,3,3,1,3,5,2,4
6-7-11 11:29 AM,GB,3,2,3,3,3,3,1,4,2,3,2
6-7-11 11:32 AM,FR,3,3,3,3,3,3,4,4,3,3,3
6-7-11 11:51 AM,BR,5,5,5,5,5,5,5,5,5,5,5
6-7-11 11:53 AM,LU,5,1,1,5,1,5,1,5,1,5,5
6-7-11 11:54 AM,LU,1,5,1,1,1,1,1,1,1,1,1
6-7-11 11:57 AM,LU,3,5,3,3,1,4,1,3,2,2,3
6-7-11 12:04 PM,GB,1,1,1,1,1,1,1,1,1,1,1
6-7-11 12:14 PM,GR,1,1,5,0,1,5,1,1,0,1,1
6-7-11 12:16 PM,IT,5,5,5,5,5,5,5,5,5,5,5
6-7-11 12:18 PM,FR,5,4,3,3,5,4,2,4,5,4,5
6-7-11 12:27 PM,AT,3,5,4,2,5,3,3,4,5,4,3
6-7-11 12:38 PM,AU,4,4,4,3,5,3,3,3,4,5,5
6-7-11 12:40 PM,IT,4,3,3,4,5,3,2,3,4,5,2
6-7-11 12:44 PM,LU,1,1,1,1,1,1,1,1,1,1,1
6-7-11 12:44 PM,JP,1,1,1,1,1,1,1,1,1,1,1
6-7-11 12:46 PM,FR,5,5,1,4,4,4,4,4,5,4,2
6-7-11 12:50 PM,PT,3,2,2,4,3,3,1,4,4,3,2
6-7-11 12:58 PM,PL,4,4,4,5,4,5,3,5,5,5,5
6-7-11 1:04 PM,US,2,3,3,4,4,3,2,5,4,5,4
6-7-11 1:04 PM,PT,3,5,4,4,5,5,5,5,5,5,5
6-7-11 1:10 PM,PT,4,4,4,3,5,5,3,4,5,4,3
6-7-11 1:10 PM,CA,5,2,3,3,3,5,3,5,5,5,5
6-7-11 1:18 PM,JP,3,3,3,3,3,3,3,3,3,3,4
6-7-11 1:35 PM,IT,5,3,3,5,4,5,4,4,5,3,5
6-7-11 1:42 PM,US,5,5,5,5,5,5,5,5,5,5,5
6-7-11 1:54 PM,GB,3,2,1,3,5,4,3,5,3,1,5
6-7-11 1:59 PM,DE,1,1,1,1,1,1,1,1,1,1,1
6-7-11 2:01 PM,FR,2,3,3,3,3,4,3,4,3,4,3
6-7-11 2:02 PM,JP,1,1,1,1,1,1,1,1,1,1,1
6-7-11 2:02 PM,FR,5,4,5,1,5,1,4,4,1,1,1
6-7-11 2:02 PM,DE,1,1,1,1,1,1,1,1,1,1,1
6-7-11 2:07 PM,GB,3,3,3,5,4,3,4,4,5,3,3
6-7-11 2:26 PM,GB,2,1,3,2,4,3,2,5,5,5,4
6-7-11 2:26 PM,US,4,4,3,4,5,3,3,5,5,5,5
6-7-11 2:30 PM,CZ,1,5,5,5,5,5,5,5,5,5,5
6-7-11 2:34 PM,AT,2,1,2,5,3,5,3,5,5,4,3
6-7-11 2:38 PM,IT,4,4,4,4,4,4,4,4,4,4,4
6-7-11 2:39 PM,FI,5,5,5,5,5,5,5,5,5,5,5
6-7-11 2:59 PM,SE,1,1,1,1,1,1,1,1,5,1,1
6-7-11 2:59 PM,SE,1,1,1,1,1,1,1,1,5,1,1
6-7-11 3:03 PM,FR,4,4,4,3,4,4,4,5,3,4,3
6-7-11 3:06 PM,FR,2,3,4,5,5,4,2,5,5,4,4
6-7-11 3:24 PM,MA,2,3,3,3,5,3,1,5,5,4,3
6-7-11 3:24 PM,TW,2,5,4,1,3,1,3,2,5,4,1
6-7-11 3:24 PM,FR,5,5,5,1,5,3,1,3,5,3,5
6-7-11 3:41 PM,DE,4,3,4,5,5,2,3,3,3,5,5
6-7-11 3:42 PM,CA,4,3,4,5,4,5,3,5,5,3,4
6-7-11 3:57 PM,CA,3,4,4,4,5,4,3,5,5,4,5
6-7-11 4:03 PM,US,2,4,3,3,3,1,2,2,5,1,4
6-7-11 4:05 PM,US,3,3,4,5,5,5,3,5,5,4,5
6-7-11 4:09 PM,PT,1,1,1,1,1,1,1,1,1,1,1
6-7-11 4:34 PM,CA,3,3,3,4,4,4,4,4,5,3,4
6-7-11 4:35 PM,HU,3,4,4,4,3,3,2,4,3,4,5
6-7-11 4:43 PM,CA,5,4,2,4,2,4,1,4,1,3,2
6-7-11 5:01 PM,CA,4,4,4,5,4,5,3,5,5,4,4
6-7-11 5:02 PM,ES,1,1,1,1,1,1,1,1,1,1,1
6-7-11 5:02 PM,MX,2,0,0,0,0,2,2,5,5,1,2
6-7-11 5:03 PM,GR,5,5,5,1,3,5,1,5,5,5,5
6-7-11 5:05 PM,GR,1,5,5,1,5,5,1,5,5,5,5
6-7-11 5:11 PM,US,3,3,5,1,5,4,2,5,5,4,4
6-7-11 5:24 PM,FR,3,3,3,4,5,5,4,5,5,3,4
6-7-11 5:27 PM,GB,4,3,2,4,3,5,3,3,4,2,4
6-7-11 5:40 PM,DE,4,4,3,3,3,3,3,4,4,4,4
6-7-11 5:48 PM,US,1,1,1,5,5,1,1,5,5,5,1
6-7-11 5:51 PM,FR,4,3,4,4,5,5,4,5,5,5,4
6-7-11 5:53 PM,DE,4,0,4,0,0,0,0,4,0,0,0
6-7-11 6:04 PM,BR,2,1,1,3,3,5,1,1,5,1,5
6-7-11 6:29 PM,CA,5,5,5,5,5,5,5,5,5,5,5
6-7-11 6:52 PM,CA,4,3,3,4,4,4,3,3,3,3,3
6-7-11 6:55 PM,SE,4,3,3,4,5,5,5,5,5,4,4
6-7-11 6:57 PM,JP,4,3,3,4,5,5,5,5,5,4,4
6-7-11 6:59 PM,JP,4,3,3,4,5,5,5,5,5,4,4
6-7-11 7:11 PM,CA,4,4,5,5,4,5,5,5,5,5,5
6-7-11 7:17 PM,CO,4,3,4,5,5,3,5,4,5,5,4
6-7-11 7:24 PM,CO,4,3,4,5,5,3,5,4,5,5,4
6-7-11 7:37 PM,AT,4,2,3,4,4,4,1,4,2,2,4
6-7-11 7:57 PM,CH,4,5,5,2,4,5,3,4,5,4,4
6-7-11 7:59 PM,PL,5,5,5,5,5,5,5,5,5,5,5
6-7-11 8:05 PM,PL,1,1,1,1,1,1,1,1,5,1,1
6-7-11 8:13 PM,FR,3,2,2,4,3,2,3,4,3,4,4
6-7-11 8:17 PM,DE,1,1,1,1,1,1,1,1,1,1,1
6-7-11 8:25 PM,DE,3,3,3,4,4,4,4,5,5,4,5
6-7-11 8:25 PM,DE,4,4,3,4,3,5,2,3,4,3,4
6-7-11 8:35 PM,NO,5,5,5,5,5,5,5,5,5,5,5
6-7-11 8:42 PM,DE,4,3,2,4,3,2,3,3,3,2,2
6-7-11 8:57 PM,US,4,5,4,3,5,4,4,5,5,3,5
6-7-11 8:57 PM,AR,4,4,4,1,2,1,1,4,4,4,3
6-7-11 9:04 PM,KR,1,1,1,1,5,1,1,1,1,1,1
6-7-11 9:04 PM,US,3,3,5,5,5,5,2,5,5,3,5
6-7-11 9:19 PM,DE,4,4,4,3,4,4,4,5,3,3,5
6-7-11 9:44 PM,BR,3,2,4,5,5,5,3,5,5,5,5
6-7-11 9:53 PM,NO,4,4,4,4,4,4,4,5,5,4,4
6-7-11 10:23 PM,MK,5,1,1,1,1,1,1,1,1,1,1
6-7-11 10:27 PM,ES,5,5,5,5,5,5,5,5,5,5,5
6-7-11 10:28 PM,CL,4,4,4,3,5,5,5,5,5,5,5
6-7-11 10:34 PM,ES,5,5,5,5,5,5,5,5,5,5,5
6-7-11 11:15 PM,FR,3,3,4,5,4,3,3,5,5,4,4
6-7-11 11:15 PM,US,1,1,1,1,1,1,1,1,1,1,1
6-7-11 11:39 PM,MX,3,3,3,4,4,4,3,5,5,5,4
6-8-11 12:46 AM,JP,5,5,1,1,1,1,5,5,5,5,1
6-8-11 12:54 AM,NO,3,4,4,3,4,3,2,3,4,3,4
6-8-11 12:57 AM,US,3,4,4,3,4,3,2,3,4,3,4
6-8-11 1:03 AM,NZ,4,5,5,1,4,5,5,4,5,5,3
6-8-11 1:35 AM,AU,0,0,0,0,0,0,0,0,0,0,5
6-8-11 5:30 AM,US,4,4,4,4,5,4,3,5,4,5,4
6-8-11 5:30 AM,LU,4,4,4,4,5,4,3,5,4,5,4
6-8-11 5:42 AM,CA,1,1,1,1,1,1,1,1,1,1,1
6-8-11 5:49 AM,KR,2,1,5,1,5,4,5,4,3,5,1
6-8-11 5:51 AM,CZ,4,3,3,3,3,4,3,4,4,4,4
6-8-11 5:52 AM,SI,5,4,5,3,4,5,3,5,4,5,3
6-8-11 6:44 AM,CN,1,1,1,1,1,1,1,1,1,1,1
6-8-11 6:55 AM,US,3,3,3,1,3,2,1,3,5,4,2
6-8-11 7:07 AM,LU,1,1,5,1,5,1,1,5,5,5,5
6-8-11 7:21 AM,IL,1,1,1,1,1,1,1,1,1,1,1
6-8-11 7:24 AM,RU,3,1,3,1,2,1,1,5,3,4,3
6-8-11 7:26 AM,DE,4,4,4,3,4,5,3,5,5,3,5
6-8-11 7:34 AM,RU,1,1,1,1,1,1,1,1,1,1,1
6-8-11 7:35 AM,DE,4,3,3,4,3,5,3,5,4,5,5
6-8-11 7:37 AM,US,4,3,3,4,3,5,3,5,4,5,5
6-8-11 7:49 AM,RU,4,4,5,5,5,4,1,3,5,3,5
6-8-11 7:51 AM,RU,2,4,4,2,4,2,2,4,5,3,4
6-8-11 7:58 AM,IT,3,3,3,5,3,1,4,3,5,3,5
6-8-11 8:00 AM,SK,3,1,2,5,5,4,1,5,5,3,3
6-8-11 8:07 AM,PL,1,1,1,1,1,1,1,1,1,1,1
6-8-11 8:23 AM,PT,5,5,5,5,5,5,5,5,5,5,5
6-8-11 8:23 AM,PT,5,5,5,5,5,5,5,5,5,5,5
6-8-11 8:23 AM,FR,3,3,4,3,4,3,1,3,3,4,3
6-8-11 8:33 AM,RU,4,3,4,3,1,1,1,1,2,0,2
6-8-11 8:38 AM,LU,4,4,4,3,5,4,3,1,4,2,3
6-8-11 8:52 AM,DK,3,4,4,2,5,3,1,4,5,3,4
6-8-11 8:55 AM,FR,3,2,3,5,5,5,4,1,5,3,4
6-8-11 9:01 AM,EE,4,5,5,3,4,4,3,5,5,4,5
6-8-11 9:08 AM,DE,4,3,4,4,5,3,3,5,5,4,5
6-8-11 9:10 AM,NZ,5,5,5,4,5,3,3,5,5,5,5
6-8-11 9:10 AM,SK,4,2,3,5,3,5,4,4,4,5,5
6-8-11 9:12 AM,FR,3,5,5,3,3,3,2,5,5,2,4
6-8-11 9:22 AM,SK,1,1,1,1,1,1,1,1,1,1,1
6-8-11 9:31 AM,DK,4,4,4,3,3,3,3,5,5,5,3
6-8-11 9:43 AM,RU,5,5,5,5,5,5,5,5,5,5,4
6-8-11 9:45 AM,ES,4,4,4,5,5,5,5,5,4,5,5
6-8-11 9:45 AM,AT,4,2,4,4,5,4,3,5,5,4,4
6-8-11 9:47 AM,CH,2,2,2,2,1,1,1,2,2,2,2
6-8-11 9:50 AM,IT,3,3,3,3,3,3,3,3,3,3,3
6-8-11 10:00 AM,US,5,2,4,5,5,5,4,5,5,2,5
6-8-11 10:08 AM,IT,4,4,4,4,5,5,5,5,4,5,4
6-8-11 10:15 AM,RU,4,5,5,3,4,2,1,2,4,1,4
6-8-11 10:22 AM,RU,4,3,4,5,3,4,3,3,4,3,4
6-8-11 10:41 AM,IN,3,4,4,4,4,4,4,4,4,4,4
6-8-11 10:50 AM,RU,4,3,2,5,4,4,3,4,4,5,4
6-8-11 10:56 AM,CH,1,1,1,1,1,1,1,1,5,1,5
6-8-11 10:57 AM,US,3,4,5,3,5,5,4,5,4,3,5
6-8-11 10:58 AM,UA,1,1,1,1,1,1,1,1,1,1,1
6-8-11 10:58 AM,RO,2,3,3,4,4,4,3,4,5,4,4
6-8-11 10:59 AM,JP,1,1,1,1,1,1,1,1,5,1,5
6-8-11 11:42 AM,US,4,4,4,4,5,5,4,5,5,5,5
6-8-11 11:52 AM,ZA,3,3,2,5,5,5,4,3,4,4,3
6-8-11 11:53 AM,DK,4,4,3,2,2,4,1,5,5,4,5
6-8-11 11:54 AM,JP,3,3,2,5,5,5,4,3,4,4,3
6-8-11 12:02 PM,DE,4,1,1,5,5,4,1,4,2,5,1
6-8-11 12:24 PM,FR,1,1,5,5,1,1,1,1,1,1,1
6-8-11 12:28 PM,PT,3,3,4,3,3,5,3,3,5,5,5
6-8-11 12:36 PM,FR,1,1,1,1,1,1,1,1,1,1,1
6-8-11 12:39 PM,SI,2,3,5,3,5,3,3,5,5,4,5
6-8-11 12:43 PM,FR,3,4,3,3,4,5,3,3,4,3,5
6-8-11 12:52 PM,AT,1,4,3,2,4,5,3,4,4,4,1
6-8-11 12:55 PM,JP,1,4,3,2,4,5,3,4,4,4,1
6-8-11 12:55 PM,JP,1,4,3,2,4,5,3,4,4,4,1
6-8-11 12:57 PM,FR,3,2,2,3,3,4,3,3,4,4,2
6-8-11 1:03 PM,FR,4,3,4,5,4,4,2,2,3,2,3
6-8-11 1:12 PM,IN,3,4,4,3,3,3,4,4,5,3,4
6-8-11 1:25 PM,IE,3,2,5,4,5,3,3,3,4,2,2
6-8-11 1:28 PM,FI,1,1,5,1,1,1,1,1,1,1,1
6-8-11 1:36 PM,CA,4,2,4,5,5,5,3,5,3,4,5
6-8-11 1:44 PM,IT,3,3,3,4,4,4,4,4,5,4,5
6-8-11 1:46 PM,CZ,1,1,1,1,1,1,1,1,1,1,2
6-8-11 1:55 PM,FR,1,1,5,5,1,1,1,1,1,1,1
6-8-11 2:01 PM,DE,1,1,1,1,1,1,1,1,1,1,1
6-8-11 2:03 PM,US,5,5,0,3,0,5,4,5,5,4,0
6-8-11 2:13 PM,US,4,3,3,5,4,5,4,4,5,4,4
6-8-11 2:18 PM,FR,4,5,4,4,4,4,4,5,4,4,4
6-8-11 2:31 PM,UA,1,1,1,1,1,1,1,1,1,1,1
6-8-11 2:34 PM,GB,4,1,1,1,1,1,1,1,1,1,1
6-8-11 2:41 PM,US,2,3,3,3,4,4,4,5,1,1,2
6-8-11 2:53 PM,GB,4,0,0,0,3,4,3,5,5,3,3
6-8-11 2:55 PM,MX,5,5,5,5,5,5,5,5,5,5,5
6-8-11 2:56 PM,MX,5,5,5,5,5,5,5,5,5,5,5
6-8-11 2:57 PM,GB,3,4,4,3,3,4,3,5,5,4,4
6-8-11 2:58 PM,BR,3,3,4,3,4,4,3,5,3,4,4
6-8-11 3:06 PM,DE,4,5,4,5,5,4,4,4,4,5,5
6-8-11 3:07 PM,US,5,3,5,5,5,5,5,5,5,5,5
6-8-11 3:08 PM,US,5,3,5,2,3,5,5,5,5,4,4
6-8-11 3:10 PM,US,4,4,3,4,4,4,5,4,4,4,3
6-8-11 3:15 PM,US,3,3,4,5,5,5,4,4,4,4,5
6-8-11 3:31 PM,AT,5,4,5,4,5,4,4,5,5,5,5
6-8-11 3:32 PM,US,4,4,4,3,5,4,5,4,5,2,4
6-8-11 3:33 PM,IT,1,1,1,1,1,1,1,1,1,1,1
6-8-11 3:59 PM,US,4,3,4,4,5,5,3,5,5,3,5
6-8-11 3:59 PM,IS,1,1,1,1,1,1,1,1,1,1,1
6-8-11 4:14 PM,IT,4,3,3,4,4,4,4,4,5,5,4
6-8-11 4:15 PM,IS,5,3,5,5,5,5,4,5,5,5,5
6-8-11 4:22 PM,RU,5,2,2,3,2,2,1,5,5,2,2
6-8-11 4:23 PM,US,5,3,5,5,5,5,5,5,5,5,5
6-8-11 4:33 PM,MX,1,1,1,1,1,1,1,1,1,1,1
6-8-11 4:40 PM,IL,5,5,5,5,5,5,5,5,5,5,5
6-8-11 4:43 PM,CA,2,2,3,5,3,5,3,5,5,3,5
6-8-11 4:43 PM,DE,4,3,4,3,3,3,2,3,4,4,4
6-8-11 4:55 PM,US,3,3,3,5,5,5,3,5,5,5,5
6-8-11 4:56 PM,JP,1,1,1,1,1,1,1,1,5,1,5
6-8-11 4:57 PM,PH,4,4,4,4,4,4,3,5,4,5,4
6-8-11 5:04 PM,IT,4,4,4,4,4,4,4,4,5,5,4
6-8-11 5:23 PM,US,4,3,4,3,3,4,3,5,5,4,4
6-8-11 5:27 PM,US,3,4,3,4,5,5,5,5,5,5,4
6-8-11 5:27 PM,PT,3,5,5,4,3,5,4,5,4,5,5
6-8-11 5:31 PM,FR,4,4,5,2,4,4,3,4,4,4,5
6-8-11 5:39 PM,BR,4,4,4,3,5,4,3,5,5,4,5
6-8-11 5:46 PM,US,2,2,3,4,5,4,2,4,5,2,3
6-8-11 5:46 PM,US,2,2,3,4,5,4,2,4,5,2,3
6-8-11 5:49 PM,US,3,2,3,3,3,5,5,5,2,4,5
