id,lon,lat
57673,-122.428956,37.781429
57674,-122.429041,37.781847
587441,-122.1744074,37.4550185
1171176,-122.4182761,37.7481015
1171180,-122.4228166,37.7430726
469012,-122.0469588,37.8155419
863154,-122.4358262,37.6548403
56254,-122.3927581,37.7491022
53240,-122.1567597,37.8942804
587568,-122.1752228,37.4554401
72329,-122.4746262,37.7882551
521018,-122.4057119,37.4792726
492414,-122.2548707,37.894743
21275,-122.1411517,37.7683638
62062,-122.4157736,37.799616
59876,-122.4459205,37.7631799
585430,-122.3486425,37.5839611
408210,-122.1559751,37.4540717
408207,-122.1568104,37.454245
46341,-122.1701502,37.8998537
56017,-122.4570085,37.7102548
60494,-122.4085197,37.7315601
60493,-122.408914,37.7314381
60495,-122.4075434,37.731856
272202,-122.510399,37.792744
482151,-122.583149,37.9236478
63180,-122.4127826,37.7703955
465366,-122.4256471,37.8017948
204594,-122.1925029,37.7506159
58106,-122.3895844,37.7729294
445370,-122.3988565,37.7154493
504196,-122.5361392,37.8317731
328091,-122.3895801,37.7843712
744645,-122.2182267,37.4913662
529735,-122.2556664,37.5539023
58401,-122.4131379,37.765446
457393,-122.4054322,37.7981152
472594,-122.0166019,37.5895276
64792,-122.4581592,37.7257204
1038743,-122.3956769,37.7964484
1038742,-122.3953923,37.7957056
95774,-122.5065793,37.5227726
877745,-122.4087107,37.7835088
238349,-122.4440366,37.7475697
65041,-122.424926,37.726323
96688,-122.4667563,37.6621393
531415,-122.484023,37.727047
70275,-122.473321,37.787193
83076,-122.244649,37.534837
129846,-122.1618455,37.7374974
129848,-122.1614678,37.7374703
568907,-122.0649128,37.5687325
165429,-122.2946657,37.9270667
69582,-122.4598506,37.7438181
578231,-122.1826336,37.8397165
1047879,-122.0600721,37.7069447
408251,-122.1529271,37.4570702
408252,-122.1528899,37.4571126
408250,-122.1529714,37.4570323
408253,-122.1533622,37.4567557
72772,-122.413053,37.731452
72771,-122.4132695,37.7320802
570218,-122.1968485,37.7589919
667016,-122.4185516,37.70964
473894,-122.084959,37.6701699
