id,lon,lat
231349,-122.4296412,37.7846724
81807,-122.4472308,37.708235
60104,-122.474051,37.765632
55690,-122.4097666,37.7703371
60905,-122.3891339,37.7168649
60906,-122.3892847,37.7169629
55421,-122.461199,37.799962
72155,-122.4725837,37.7248073
149490,-122.3857408,37.7365475
60622,-122.3916518,37.792
60315,-122.3957605,37.7556386
60621,-122.390976,37.7925337
877529,-122.3982976,37.791734
877530,-122.4187192,37.7755941
877531,-122.4046059,37.7867495
877532,-122.4202383,37.7743388
65806,-122.4060713,37.7256587
65807,-122.40756,37.729261
199567,-122.5045284,37.7840175
443692,-122.4252267,37.7328598
443695,-122.4251797,37.7328219
62428,-122.452058,37.758038
62380,-122.4125426,37.7877665
66065,-122.4960484,37.7421568
66064,-122.49825,37.7738
66063,-122.498386,37.775667
66062,-122.498672,37.7795018
68530,-122.39927,37.72678
68529,-122.399089,37.727277
63361,-122.4861408,37.7388504
63360,-122.4862706,37.7407119
63359,-122.486401,37.7425819
307370,-122.3986568,37.7315727
237944,-122.3906705,37.7342611
270325,-122.4420304,37.7295433
74505,-122.4436659,37.7814128
74509,-122.4718015,37.7983272
60054,-122.4362274,37.7503578
60053,-122.4363005,37.7511686
60055,-122.436067,37.748762
69644,-122.428211,37.8049969
55084,-122.4576813,37.8037685
61848,-122.403574,37.722322
445465,-122.3894135,37.7156172
1408321,-122.4074597,37.7178715
191030,-122.4241467,37.7647868
191031,-122.4239149,37.7623577
191028,-122.4244643,37.7680109
145056,-122.3741406,37.7322287
191029,-122.4243097,37.7664017
191027,-122.4245672,37.7691224
61958,-122.428729,37.741964
58366,-122.497319,37.775715
71854,-122.416214,37.723837
71855,-122.415923,37.723085
59132,-122.394659,37.7810471
65593,-122.4092574,37.7966026
65592,-122.4090814,37.7957216
65591,-122.4090064,37.7952789
65590,-122.4089285,37.7948617
75574,-122.4168985,37.7867558
403505,-122.4612658,37.7252843
403504,-122.4614408,37.7253259
1117064,-122.4604797,37.7328544
68151,-122.4743648,37.739371
70431,-122.427302,37.727457
55718,-122.3990629,37.7194072
55518,-122.4365434,37.7315777
70702,-122.4134116,37.7879446
58951,-122.4480341,37.7670078
57031,-122.462052,37.7717733
63572,-122.4202864,37.7480611
56340,-122.4247145,37.7854186
63571,-122.4201656,37.7467726
68521,-122.46146,37.7381165
70475,-122.4111305,37.7351104
70474,-122.4118042,37.7346884
70473,-122.4143124,37.73477
70472,-122.4161744,37.734866
55789,-122.4734405,37.8067094
61384,-122.4372883,37.7672202
70720,-122.44661,37.786302
143600,-122.431512,37.7323303
57969,-122.5035184,37.7567886
57968,-122.5024501,37.756836
57966,-122.5003054,37.7569312
57967,-122.5013741,37.7568838
282935,-122.4172429,37.7082972
56719,-122.4220319,37.7324433
62811,-122.4750829,37.7256844
58154,-122.3972799,37.7209308
72354,-122.4762955,37.7193789
244786,-122.4634646,37.7108634
249978,-122.5090741,37.7577852
403876,-122.4056626,37.8026806
63548,-122.4037348,37.7840738
73125,-122.41921,37.808388
58860,-122.484237,37.711296
189694,-122.4486733,37.804956
58985,-122.4592842,37.7305757
71620,-122.4966555,37.7814857
71619,-122.495588,37.7815365
143597,-122.4349839,37.7322388
62877,-122.423431,37.741695
66006,-122.4597517,37.7318657
207741,-122.4243965,37.775744
69107,-122.4504132,37.7705183
69105,-122.448959,37.760851
69104,-122.44977,37.764866
69106,-122.448816,37.760141
72134,-122.4643773,37.7094339
61120,-122.4074415,37.7644871
144277,-122.5029572,37.779311
60263,-122.4450307,37.7483713
192453,-122.4053094,37.7431334
63867,-122.41301,37.799689
63866,-122.4124276,37.7997612
59675,-122.439339,37.724159
64165,-122.4125468,37.8003392
62356,-122.4480319,37.7931574
59318,-122.3871089,37.7461959
59319,-122.3873916,37.7470592
1063872,-122.472075,37.7573714
1063877,-122.4720901,37.7573279
67318,-122.4019933,37.8032443
69726,-122.452949,37.7512112
55519,-122.4358048,37.7313142
60084,-122.434058,37.7338959
60083,-122.4339512,37.734271
64949,-122.3950479,37.7259624
58674,-122.4534211,37.72984
58675,-122.4540979,37.7298334
69995,-122.4473675,37.7801611
60215,-122.4469304,37.7564894
832803,-122.4690855,37.806334
62034,-122.477955,37.793378
62036,-122.4785651,37.7938426
59691,-122.412681,37.740257
68806,-122.442652,37.724075
64118,-122.4734459,37.7245839
64261,-122.4416967,37.7508388
65581,-122.377404,37.736712
67700,-122.41692,37.728144
67699,-122.417906,37.727887
67698,-122.421852,37.726855
67701,-122.415946,37.728399
404542,-122.3974012,37.7980652
195887,-122.3942223,37.749877
67467,-122.4444675,37.7827976
67466,-122.44221,37.7715681
1117003,-122.4625568,37.7348454
61585,-122.5027384,37.7455985
61582,-122.4984524,37.7457874
61583,-122.4995224,37.7457402
61584,-122.5005981,37.7456928
150573,-122.4022476,37.8041705
72209,-122.4497946,37.778272
72210,-122.397213,37.726889
70718,-122.447679,37.791703
70719,-122.44733,37.789941
58827,-122.44081,37.709015
190614,-122.3848424,37.773851
56365,-122.429771,37.7779285
56795,-122.4227756,37.7503756
56794,-122.4214386,37.7504566
56798,-122.4272949,37.7501012
56797,-122.4250891,37.7502354
56796,-122.4238307,37.7503117
56799,-122.4283894,37.7500356
394135,-122.4048903,37.722835
197392,-122.4234506,37.7575649
59889,-122.449358,37.783692
59887,-122.449608,37.7841167
57716,-122.409044,37.746418
56622,-122.46459,37.754751
60446,-122.4190295,37.8027942
877651,-122.4050788,37.7863758
530718,-122.4795896,37.7372736
63620,-122.4730109,37.7506572
73151,-122.385585,37.736674
778247,-122.3634237,37.8091743
402677,-122.4308849,37.7787456
57523,-122.4511439,37.728357
59217,-122.4363088,37.7372949
62644,-122.456813,37.783929
62645,-122.4579396,37.7838792
62646,-122.4590575,37.7838264
62642,-122.454618,37.78403
62643,-122.455711,37.783979
67530,-122.3979856,37.795319
67532,-122.4014919,37.7948643
1066263,-122.4202226,37.8019215
1066270,-122.4206202,37.8018716
67299,-122.428328,37.730021
65917,-122.399833,37.782213
65914,-122.410698,37.741822
65916,-122.399349,37.782596
73989,-122.4668661,37.7434957
69124,-122.4866365,37.729544
55388,-122.488985,37.733326
61048,-122.4577619,37.7794824
61050,-122.4587399,37.7793522
61051,-122.4598717,37.7792973
69386,-122.4339537,37.7158096
440780,-122.479361,37.7708698
440781,-122.4791907,37.7705645
62089,-122.379684,37.731702
66778,-122.491076,37.7479838
144279,-122.4997449,37.7794747
144278,-122.5040215,37.7792567
144280,-122.4975876,37.7795433
177167,-122.4261969,37.801152
68418,-122.3685397,37.8101248
1317838,-122.4367913,37.7703338
65316,-122.4148936,37.7773181
65317,-122.4141196,37.776705
55163,-122.4328781,37.7333745
445037,-122.3952917,37.7669154
62399,-122.4446544,37.7836887
59308,-122.4003036,37.731478
59307,-122.399423,37.731703
59309,-122.401131,37.731259
67657,-122.483178,37.7179488
67658,-122.4832599,37.7165375
57842,-122.4159537,37.7604315
65732,-122.429366,37.775111
65730,-122.42899,37.773248
68473,-122.4796372,37.7678503
55505,-122.399635,37.7807911
74480,-122.413991,37.738349
74481,-122.4144534,37.7333711
63288,-122.39167,37.726851
67136,-122.458241,37.708999
58762,-122.443243,37.744867
58764,-122.442975,37.7451841
63328,-122.420374,37.728555
65219,-122.474075,37.750604
57109,-122.4097895,37.78667
57108,-122.445024,37.7569249
199372,-122.5121836,37.7816091
388743,-122.366449,37.725735
388744,-122.367236,37.725551
388745,-122.368599,37.725233
585919,-122.4283852,37.7614008
62006,-122.400374,37.751724
65274,-122.4691937,37.7262985
70777,-122.400933,37.792108
55231,-122.4301235,37.7644163
1065782,-122.366359,37.8094433
243994,-122.3948666,37.7083289
55964,-122.4954026,37.763604
68975,-122.4569809,37.7433729
60620,-122.4618361,37.7473216
61841,-122.4326724,37.7117681
870054,-122.4581865,37.7182378
897984,-122.4605572,37.7103102
71209,-122.4569097,37.7324321
58031,-122.4760799,37.7208173
57688,-122.431634,37.794684
57689,-122.431828,37.795644
75930,-122.464981,37.760358
60779,-122.4142934,37.7923366
144462,-122.495015,37.7515502
144461,-122.4955367,37.7590099
56259,-122.463316,37.750168
445209,-122.3959195,37.7098522
56586,-122.4181898,37.7460833
60476,-122.420528,37.728928
60475,-122.422666,37.728822
60477,-122.4194917,37.7290441
57904,-122.4082256,37.8021792
57903,-122.4082038,37.8020688
64464,-122.478269,37.7659259
59775,-122.4527706,37.7840713
58410,-122.4130143,37.7525712
58411,-122.4127085,37.7493687
280218,-122.4034385,37.7978001
869222,-122.467649,37.7415227
66602,-122.4673411,37.7255754
401740,-122.3989484,37.754726
61928,-122.431365,37.7693235
61929,-122.4311246,37.7667954
59193,-122.415396,37.7977591
59191,-122.4148245,37.7978285
59192,-122.4150838,37.7977986
59194,-122.4170374,37.7975487
62670,-122.4412382,37.765293
58335,-122.461799,37.797338
65745,-122.43191,37.787697
65747,-122.432562,37.79092
65746,-122.432003,37.788159
71692,-122.4659989,37.7490947
71693,-122.466336,37.749075
67791,-122.467508,37.744865
67789,-122.4646189,37.7451497
67790,-122.466228,37.744968
58007,-122.4244757,37.7438391
62490,-122.460133,37.796394
1405265,-122.4054244,37.7713149
1405264,-122.4054769,37.7712739
348918,-122.4043145,37.7387499
871056,-122.4612511,37.7182317
69343,-122.471821,37.79705
144365,-122.4922347,37.7796918
144363,-122.4879459,37.7798776
63573,-122.4206657,37.752111
55264,-122.4055504,37.7499003
56384,-122.4552751,37.7746748
65018,-122.4501148,37.7821811
147807,-122.3809152,37.7388237
147806,-122.3846802,37.7409593
147805,-122.3865215,37.7420037
57826,-122.4012113,37.7610113
208423,-122.4595978,37.766625
367777,-122.4056892,37.768488
61005,-122.436885,37.778938
61006,-122.437707,37.778832
67527,-122.440806,37.789872
1098288,-122.4281857,37.7696328
1098284,-122.4291488,37.769555
59930,-122.443183,37.784827
71433,-122.468451,37.763943
71432,-122.467383,37.76399
71431,-122.4652514,37.764086
55153,-122.4285745,37.7334845
58723,-122.455273,37.7813929
838712,-122.463587,37.7216867
61372,-122.5052867,37.751097
61373,-122.5051564,37.7492408
61374,-122.505025,37.7473675
59940,-122.402825,37.735891
